"trial.c"	"condition.mode"	"condition.difficulty"	"condition.stability"	"total.mean"	"total.median"	"peek.mean"	"outcome.mean"	"outcome.median"	"optionswitch.mean"	"modeswitch.mean"
"440"	55	"peek"	"hard"	"stable"	-34.3170731707317	-17	0.707317073170732	-5.4390243902439	-2	0.560975609756098	0.24390243902439
"441"	56	"keep"	"easy"	"dynamic"	29.2325581395349	51	1	0.186046511627907	-4	0.255813953488372	0
"442"	56	"keep"	"easy"	"stable"	30.9761904761905	41.5	1	-1.28571428571429	-4	0.214285714285714	0
"443"	56	"keep"	"hard"	"dynamic"	-124.62962962963	-119	1	-2.33333333333333	-3	0.666666666666667	0
"444"	56	"keep"	"hard"	"stable"	-112.605263157895	-91.5	1	-2.42105263157895	-3	0.605263157894737	0
"445"	56	"peek"	"easy"	"dynamic"	10.5945945945946	2	0.864864864864865	-2.81081081081081	-4	0.378378378378378	0.27027027027027
"446"	56	"peek"	"easy"	"stable"	7.97368421052632	12.5	0.763157894736842	-1.36842105263158	-4	0.315789473684211	0.210526315789474
"447"	56	"peek"	"hard"	"dynamic"	-73.3684210526316	-81.5	0.789473684210526	-2.10526315789474	-3	0.552631578947368	0.210526315789474
"448"	56	"peek"	"hard"	"stable"	-32.7560975609756	-25	0.731707317073171	4.17073170731707	-3	0.536585365853659	0.317073170731707
"449"	57	"keep"	"easy"	"dynamic"	35.6511627906977	51	1	6.41860465116279	3	0.348837209302326	0
"450"	57	"keep"	"easy"	"stable"	39.1666666666667	46	1	8.28571428571429	14	0.285714285714286	0
"451"	57	"keep"	"hard"	"dynamic"	-111.586206896552	-120	1	15.1034482758621	31	0.482758620689655	0
"452"	57	"keep"	"hard"	"stable"	-90.2631578947368	-83	1	22.3421052631579	31	0.526315789473684	0
"453"	57	"peek"	"easy"	"dynamic"	16.8108108108108	5	0.72972972972973	7.51351351351351	3	0.324324324324324	0.243243243243243
"454"	57	"peek"	"easy"	"stable"	12.6842105263158	12.5	0.684210526315789	7.44736842105263	14	0.289473684210526	0.236842105263158
"455"	57	"peek"	"hard"	"dynamic"	-56.6315789473684	-47	0.789473684210526	22.3421052631579	31	0.421052631578947	0.157894736842105
"456"	57	"peek"	"hard"	"stable"	-22.0243902439024	-42	0.731707317073171	12.390243902439	31	0.414634146341463	0.292682926829268
"457"	58	"keep"	"easy"	"dynamic"	45.5813953488372	61	1	9.93023255813953	14	0.348837209302326	0
"458"	58	"keep"	"easy"	"stable"	51.4523809523809	54	1	12.2857142857143	16	0.357142857142857	0
"459"	58	"keep"	"hard"	"dynamic"	-94.5925925925926	-99	1	12.7777777777778	17	0.37037037037037	0
"460"	58	"keep"	"hard"	"stable"	-79	-78.5	1	11.2631578947368	17	0.342105263157895	0
"461"	58	"peek"	"easy"	"dynamic"	24.5135135135135	5	0.756756756756757	9.7027027027027	14	0.378378378378378	0.189189189189189
"462"	58	"peek"	"easy"	"stable"	20.8684210526316	18.5	0.789473684210526	9.71052631578947	16	0.315789473684211	0.263157894736842
"463"	58	"peek"	"hard"	"dynamic"	-52.6842105263158	-55	0.894736842105263	5.28947368421053	4.5	0.368421052631579	0.263157894736842
"464"	58	"peek"	"hard"	"stable"	-14.7560975609756	-28	0.609756097560976	10.1219512195122	17	0.51219512195122	0.268292682926829
"465"	59	"keep"	"easy"	"dynamic"	50.4883720930233	63	1	4.90697674418605	2	0.372093023255814	0
"466"	59	"keep"	"easy"	"stable"	56.0714285714286	58.5	1	4.61904761904762	2	0.30952380952381	0
"467"	59	"keep"	"hard"	"dynamic"	-92.6551724137931	-117	1	7.03448275862069	0	0.413793103448276	0
"468"	59	"keep"	"hard"	"stable"	-71.1052631578947	-86.5	1	7.89473684210526	0	0.473684210526316	0
"469"	59	"peek"	"easy"	"dynamic"	27.6486486486486	5	0.756756756756757	3.89189189189189	2	0.27027027027027	0.27027027027027
"470"	59	"peek"	"easy"	"stable"	23.3684210526316	19.5	0.631578947368421	4.23684210526316	2	0.473684210526316	0.210526315789474
"471"	59	"peek"	"hard"	"dynamic"	-50.8947368421053	-44.5	0.789473684210526	4.26315789473684	0	0.578947368421053	0.210526315789474
"472"	59	"peek"	"hard"	"stable"	-10.7317073170732	-28	0.682926829268293	6.04878048780488	0	0.463414634146341	0.219512195121951
"473"	60	"keep"	"easy"	"dynamic"	45.5116279069767	61	1	-4.97674418604651	-2	0.325581395348837	0
"474"	60	"keep"	"easy"	"stable"	51.0476190476191	54	1	-5.19047619047619	-2	0.357142857142857	0
"475"	60	"keep"	"hard"	"dynamic"	-91.2222222222222	-98	1	-2.51851851851852	-14	0.62962962962963	0
"476"	60	"keep"	"hard"	"stable"	-72	-76	1	-0.894736842105263	1	0.552631578947368	0
"477"	60	"peek"	"easy"	"dynamic"	23.8378378378378	-2	0.837837837837838	-4.86486486486486	-2	0.216216216216216	0.297297297297297
"478"	60	"peek"	"easy"	"stable"	19.8157894736842	18.5	0.736842105263158	-5.10526315789474	-2	0.342105263157895	0.263157894736842
"479"	60	"peek"	"hard"	"dynamic"	-54.5526315789474	-43.5	0.789473684210526	-3.81578947368421	0.5	0.473684210526316	0.157894736842105
"480"	60	"peek"	"hard"	"stable"	-11.7317073170732	-32	0.75609756097561	-1.82926829268293	1	0.390243902439024	0.317073170731707
"481"	61	"keep"	"easy"	"dynamic"	50	55	1	4.48837209302326	7	0.511627906976744	0
"482"	61	"keep"	"easy"	"stable"	54.9761904761905	60	1	4.04761904761905	7	0.5	0
"483"	61	"keep"	"hard"	"dynamic"	-98.0689655172414	-111	1	-3.06896551724138	12	0.586206896551724	0
"484"	61	"keep"	"hard"	"stable"	-72.2105263157895	-62	1	-0.210526315789474	12	0.368421052631579	0
"485"	61	"peek"	"easy"	"dynamic"	29	7	0.702702702702703	6.48648648648649	7	0.567567567567568	0.297297297297297
"486"	61	"peek"	"easy"	"stable"	21.7368421052632	23.5	0.552631578947368	3.94736842105263	7	0.5	0.289473684210526
"487"	61	"peek"	"hard"	"dynamic"	-58.5263157894737	-42	0.763157894736842	-1.94736842105263	12	0.5	0.236842105263158
"488"	61	"peek"	"hard"	"stable"	-16.6585365853659	-37	0.731707317073171	-7.26829268292683	12	0.51219512195122	0.219512195121951
"489"	62	"keep"	"easy"	"dynamic"	65.7441860465116	65	1	15.7441860465116	23	0.488372093023256	0
"490"	62	"keep"	"easy"	"stable"	71.2619047619048	75	1	16.3333333333333	23	0.380952380952381	0
"491"	62	"keep"	"hard"	"dynamic"	-96.7241379310345	-87	1	1.3448275862069	24	0.344827586206897	0
"492"	62	"keep"	"hard"	"stable"	-78.5526315789474	-77.5	1	-6.34210526315789	-10	0.368421052631579	0
"493"	62	"peek"	"easy"	"dynamic"	40.2432432432432	16	0.783783783783784	15.4324324324324	23	0.324324324324324	0.297297297297297
"494"	62	"peek"	"easy"	"stable"	35.4736842105263	36.5	0.815789473684211	17.1315789473684	23	0.368421052631579	0.315789473684211
"495"	62	"peek"	"hard"	"dynamic"	-60.5	-54	0.842105263157895	-7.89473684210526	-32	0.394736842105263	0.289473684210526
"496"	62	"peek"	"hard"	"stable"	-18.3170731707317	-37	0.658536585365854	-9	-32	0.341463414634146	0.170731707317073
"497"	63	"keep"	"easy"	"dynamic"	68.6744186046512	60	1	2.93023255813953	16	0.395348837209302	0
"498"	63	"keep"	"easy"	"stable"	76.1428571428571	67.5	1	4.88095238095238	16	0.214285714285714	0
"499"	63	"keep"	"hard"	"dynamic"	-62.8965517241379	-54	1	33.8275862068966	64	0.310344827586207	0
"500"	63	"keep"	"hard"	"stable"	-37.2105263157895	-67.5	1	41.6578947368421	64	0.526315789473684	0
"501"	63	"peek"	"easy"	"dynamic"	42.6486486486486	29	0.675675675675676	3.7027027027027	16	0.405405405405405	0.27027027027027
"502"	63	"peek"	"easy"	"stable"	37.4210526315789	43.5	0.815789473684211	0.815789473684211	6	0.289473684210526	0.263157894736842
"503"	63	"peek"	"hard"	"dynamic"	-32.3157894736842	-47.5	0.710526315789474	32.7105263157895	64	0.394736842105263	0.131578947368421
"504"	63	"peek"	"hard"	"stable"	12.0975609756098	22	0.780487804878049	39.6341463414634	64	0.414634146341463	0.268292682926829
"505"	64	"keep"	"easy"	"dynamic"	84.6744186046512	64	1	16	27	0.441860465116279	0
"506"	64	"keep"	"easy"	"stable"	95.8809523809524	94.5	1	19.7380952380952	27	0.357142857142857	0
"507"	64	"keep"	"hard"	"dynamic"	-56.3448275862069	-46	1	6.55172413793103	8	0.241379310344828	0
"508"	64	"keep"	"hard"	"stable"	-28.3947368421053	-49	1	8.81578947368421	8	0.421052631578947	0
"509"	64	"peek"	"easy"	"dynamic"	57.6486486486486	54	0.72972972972973	17.4594594594595	27	0.378378378378378	0.216216216216216
"510"	64	"peek"	"easy"	"stable"	48.8421052631579	59.5	0.763157894736842	15.8421052631579	27	0.394736842105263	0.315789473684211
"511"	64	"peek"	"hard"	"dynamic"	-27.8421052631579	-52.5	0.789473684210526	7.63157894736842	8	0.447368421052632	0.184210526315789
"512"	64	"peek"	"hard"	"stable"	18.0731707317073	31	0.731707317073171	7.5609756097561	8	0.365853658536585	0.195121951219512
"513"	65	"keep"	"easy"	"dynamic"	76.4418604651163	56	1	-8.23255813953488	-8	0.418604651162791	0
"514"	65	"keep"	"easy"	"stable"	87.9047619047619	86.5	1	-7.97619047619048	-8	0.261904761904762	0
"515"	65	"keep"	"hard"	"dynamic"	-45.9310344827586	-51	1	10.4137931034483	12	0.413793103448276	0
"516"	65	"keep"	"hard"	"stable"	-16.5263157894737	-30.5	1	10.6052631578947	12	0.394736842105263	0
"517"	65	"peek"	"easy"	"dynamic"	52.8918918918919	49	0.783783783783784	-6.59459459459459	-8	0.324324324324324	0.378378378378378
"518"	65	"peek"	"easy"	"stable"	43.1052631578947	50.5	0.710526315789474	-8.21052631578947	-8	0.315789473684211	0.315789473684211
"519"	65	"peek"	"hard"	"dynamic"	-17.3947368421053	-36	0.789473684210526	12.2368421052632	12	0.526315789473684	0.210526315789474
"520"	65	"peek"	"hard"	"stable"	27.1951219512195	43	0.658536585365854	13.1707317073171	12	0.341463414634146	0.219512195121951
"521"	66	"keep"	"easy"	"dynamic"	81.1627906976744	62	1	4.72093023255814	6	0.581395348837209	0
"522"	66	"keep"	"easy"	"stable"	90.5476190476191	89	1	2.64285714285714	0	0.547619047619048	0
"523"	66	"keep"	"hard"	"dynamic"	-83.8275862068966	-67	1	-37.8965517241379	-50	0.310344827586207	0
"524"	66	"keep"	"hard"	"stable"	-54.2894736842105	-78	1	-37.7631578947368	-50	0.421052631578947	0
"525"	66	"peek"	"easy"	"dynamic"	55.0540540540541	48	0.756756756756757	3.78378378378378	0	0.513513513513513	0.243243243243243
"526"	66	"peek"	"easy"	"stable"	45.6578947368421	51	0.684210526315789	5.15789473684211	3.5	0.473684210526316	0.289473684210526
"527"	66	"peek"	"hard"	"dynamic"	-41.0526315789474	-45.5	0.736842105263158	-34.9473684210526	-48	0.394736842105263	0.315789473684211
"528"	66	"peek"	"hard"	"stable"	-2.92682926829268	12	0.707317073170732	-39.7560975609756	-50	0.390243902439024	0.24390243902439
"529"	67	"keep"	"easy"	"dynamic"	91.9767441860465	81	1	10.8139534883721	19	0.27906976744186	0
"530"	67	"keep"	"easy"	"stable"	101.404761904762	90.5	1	10.8571428571429	19	0.285714285714286	0
"531"	67	"keep"	"hard"	"dynamic"	-58.1034482758621	-63	1	25.7241379310345	16	0.620689655172414	0
"532"	67	"keep"	"hard"	"stable"	-19.7368421052632	-32.5	1	34.5526315789474	38.5	0.552631578947368	0
"533"	67	"peek"	"easy"	"dynamic"	63.0540540540541	50	0.702702702702703	9.27027027027027	1	0.243243243243243	0.324324324324324
"534"	67	"peek"	"easy"	"stable"	53.4736842105263	56.5	0.684210526315789	9.55263157894737	1.5	0.342105263157895	0.368421052631579
"535"	67	"peek"	"hard"	"dynamic"	-24.6052631578947	-44.5	0.657894736842105	25.4736842105263	16	0.657894736842105	0.342105263157895
"536"	67	"peek"	"hard"	"stable"	21.0243902439024	28	0.780487804878049	31.4878048780488	16	0.51219512195122	0.317073170731707
"537"	68	"keep"	"easy"	"dynamic"	98.3488372093023	84	1	6.37209302325581	5	0.372093023255814	0
"538"	68	"keep"	"easy"	"stable"	107.547619047619	98.5	1	6.14285714285714	5	0.285714285714286	0
"539"	68	"keep"	"hard"	"dynamic"	-65.551724137931	-71	1	-7.44827586206897	-2	0.275862068965517	0
"540"	68	"keep"	"hard"	"stable"	-23.1578947368421	-38	1	-3.42105263157895	-2	0.342105263157895	0
"541"	68	"peek"	"easy"	"dynamic"	66.8648648648649	55	0.72972972972973	5.24324324324324	5	0.297297297297297	0.297297297297297
"542"	68	"peek"	"easy"	"stable"	57.6052631578947	62.5	0.684210526315789	5.5	5	0.342105263157895	0.368421052631579
"543"	68	"peek"	"hard"	"dynamic"	-31.0789473684211	-45	0.736842105263158	-7.36842105263158	-2	0.473684210526316	0.342105263157895
"544"	68	"peek"	"hard"	"stable"	18.8048780487805	28	0.75609756097561	-5.63414634146341	-2	0.439024390243902	0.268292682926829
"545"	69	"keep"	"easy"	"dynamic"	91.6976744186046	72	1	-6.65116279069767	-12	0.348837209302326	0
"546"	69	"keep"	"easy"	"stable"	100.214285714286	91	1	-7.33333333333333	-12	0.238095238095238	0
"547"	69	"keep"	"hard"	"dynamic"	-75.2068965517241	-58	1	-9.6551724137931	-2	0.517241379310345	0
"548"	69	"keep"	"hard"	"stable"	-30.7368421052632	-43	1	-7.57894736842105	-17	0.5	0
"549"	69	"peek"	"easy"	"dynamic"	62.1621621621622	48	0.648648648648649	-6.32432432432432	-12	0.378378378378378	0.297297297297297
"550"	69	"peek"	"easy"	"stable"	52	56	0.763157894736842	-5.15789473684211	-12	0.315789473684211	0.236842105263158
"551"	69	"peek"	"hard"	"dynamic"	-39.5789473684211	-45.5	0.605263157894737	-13.7631578947368	-17	0.552631578947368	0.289473684210526
"552"	69	"peek"	"hard"	"stable"	15.390243902439	23	0.75609756097561	-7.51219512195122	-17	0.51219512195122	0.24390243902439
"553"	70	"keep"	"easy"	"dynamic"	103.674418604651	87	1	11.9767441860465	14	0.488372093023256	0
"554"	70	"keep"	"easy"	"stable"	111.904761904762	100	1	11.6904761904762	14	0.404761904761905	0
"555"	70	"keep"	"hard"	"dynamic"	-82.3448275862069	-73	1	-7.13793103448276	-15	0.551724137931034	0
"556"	70	"keep"	"hard"	"stable"	-37.8421052631579	-47	1	-7.10526315789474	-15	0.552631578947368	0
"557"	70	"peek"	"easy"	"dynamic"	72.4324324324324	57	0.783783783783784	13.4054054054054	14	0.432432432432432	0.297297297297297
"558"	70	"peek"	"easy"	"stable"	59.9210526315789	65	0.736842105263158	10.9736842105263	14	0.342105263157895	0.289473684210526
"559"	70	"peek"	"hard"	"dynamic"	-41.9473684210526	-51	0.710526315789474	-2.92105263157895	-1	0.710526315789474	0.315789473684211
"560"	70	"peek"	"hard"	"stable"	11.3658536585366	23	0.707317073170732	-3.82926829268293	-15	0.536585365853659	0.195121951219512
"561"	71	"keep"	"easy"	"dynamic"	109.372093023256	94	1	5.69767441860465	12	0.302325581395349	0
"562"	71	"keep"	"easy"	"stable"	117.714285714286	102.5	1	5.80952380952381	12	0.261904761904762	0
"563"	71	"keep"	"hard"	"dynamic"	-58.1724137931034	-52	1	24.1724137931034	46	0.310344827586207	0
"564"	71	"keep"	"hard"	"stable"	-1.89473684210526	-3	1	35.9473684210526	46	0.578947368421053	0
"565"	71	"peek"	"easy"	"dynamic"	76.3243243243243	57	0.72972972972973	5.13513513513514	12	0.297297297297297	0.378378378378378
"566"	71	"peek"	"easy"	"stable"	62.4473684210526	61	0.710526315789474	3.52631578947368	12	0.394736842105263	0.236842105263158
"567"	71	"peek"	"hard"	"dynamic"	-29.4736842105263	-15.5	0.710526315789474	19.8421052631579	46	0.421052631578947	0.368421052631579
"568"	71	"peek"	"hard"	"stable"	35.6341463414634	22	0.75609756097561	27.3658536585366	46	0.439024390243902	0.24390243902439
"569"	72	"keep"	"easy"	"dynamic"	113.744186046512	94	1	4.37209302325581	6	0.441860465116279	0
"570"	72	"keep"	"easy"	"stable"	121.880952380952	108.5	1	4.16666666666667	6	0.380952380952381	0
"571"	72	"keep"	"hard"	"dynamic"	-50.1724137931034	-53	1	8	-6	0.344827586206897	0
"572"	72	"keep"	"hard"	"stable"	7.44736842105263	-3.5	1	9.3421052631579	-8	0.394736842105263	0
"573"	72	"peek"	"easy"	"dynamic"	80.4054054054054	63	0.702702702702703	5.48648648648649	6	0.378378378378378	0.351351351351351
"574"	72	"peek"	"easy"	"stable"	65.6578947368421	62	0.763157894736842	3.63157894736842	6	0.5	0.263157894736842
"575"	72	"peek"	"hard"	"dynamic"	-19.1315789473684	-21	0.868421052631579	10.6315789473684	-6	0.421052631578947	0.263157894736842
"576"	72	"peek"	"hard"	"stable"	41.390243902439	68	0.707317073170732	7.95121951219512	-6	0.463414634146341	0.24390243902439
"577"	73	"keep"	"easy"	"dynamic"	123.46511627907	96	1	9.72093023255814	17	0.372093023255814	0
"578"	73	"keep"	"easy"	"stable"	132.619047619048	118	1	10.5238095238095	17	0.357142857142857	0
"579"	73	"keep"	"hard"	"dynamic"	-72.2068965517241	-63	1	-22.0344827586207	-29	0.413793103448276	0
"580"	73	"keep"	"hard"	"stable"	-5.71052631578947	-11.5	1	-13.1578947368421	0	0.421052631578947	0
"581"	73	"peek"	"easy"	"dynamic"	87.1081081081081	63	0.594594594594595	7.86486486486486	17	0.405405405405405	0.378378378378378
"582"	73	"peek"	"easy"	"stable"	72.9736842105263	71	0.736842105263158	8.39473684210526	17	0.394736842105263	0.289473684210526
"583"	73	"peek"	"hard"	"dynamic"	-35.8947368421053	-45	0.815789473684211	-22.0789473684211	-29	0.421052631578947	0.210526315789474
"584"	73	"peek"	"hard"	"stable"	26.780487804878	69	0.75609756097561	-22.3658536585366	-29	0.414634146341463	0.24390243902439
"585"	74	"keep"	"easy"	"dynamic"	134.093023255814	100	1	10.6279069767442	21	0.372093023255814	0
"586"	74	"keep"	"easy"	"stable"	142.452380952381	123	1	9.83333333333333	21	0.261904761904762	0
"587"	74	"keep"	"hard"	"dynamic"	-53.9310344827586	-69	1	18.2758620689655	40	0.482758620689655	0
"588"	74	"keep"	"hard"	"stable"	6.71052631578947	20	1	12.4210526315789	24.5	0.5	0
"589"	74	"peek"	"easy"	"dynamic"	94	63	0.594594594594595	8.67567567567568	21	0.405405405405405	0.216216216216216
"590"	74	"peek"	"easy"	"stable"	75.9473684210526	57	0.789473684210526	3.42105263157895	1	0.368421052631579	0.315789473684211
"591"	74	"peek"	"hard"	"dynamic"	-28.1842105263158	-46.5	0.631578947368421	15.7368421052632	40	0.526315789473684	0.394736842105263
"592"	74	"peek"	"hard"	"stable"	35.2682926829268	69	0.731707317073171	7.82926829268293	9	0.609756097560976	0.219512195121951
"593"	75	"keep"	"easy"	"dynamic"	132.93023255814	99	1	-1.16279069767442	1	0.372093023255814	0
"594"	75	"keep"	"easy"	"stable"	142.095238095238	124	1	-0.357142857142857	1	0.357142857142857	0
"595"	75	"keep"	"hard"	"dynamic"	-46.0344827586207	-64	1	7.89655172413793	11	0.310344827586207	0
"596"	75	"keep"	"hard"	"stable"	13.9736842105263	28.5	1	7.26315789473684	-1	0.526315789473684	0
"597"	75	"peek"	"easy"	"dynamic"	94.6756756756757	64	0.783783783783784	1.10810810810811	1	0.162162162162162	0.459459459459459
"598"	75	"peek"	"easy"	"stable"	75.1315789473684	52	0.763157894736842	-2.10526315789474	1	0.473684210526316	0.289473684210526
"599"	75	"peek"	"hard"	"dynamic"	-24.6052631578947	-47	0.710526315789474	6.97368421052632	-1	0.447368421052632	0.342105263157895
"600"	75	"peek"	"hard"	"stable"	41.6585365853659	78	0.804878048780488	8.34146341463415	-1	0.439024390243902	0.219512195121951
"601"	76	"keep"	"easy"	"dynamic"	133.651162790698	100	1	0.720930232558139	1	0.348837209302326	0
"602"	76	"keep"	"easy"	"stable"	142.761904761905	127.5	1	0.666666666666667	1	0.333333333333333	0
"603"	76	"keep"	"hard"	"dynamic"	-39.0689655172414	-58	1	6.96551724137931	6	0.517241379310345	0
"604"	76	"keep"	"hard"	"stable"	26.5789473684211	35.5	1	12.6315789473684	6	0.447368421052632	0
"605"	76	"peek"	"easy"	"dynamic"	96.7567567567568	64	0.675675675675676	1.64864864864865	1	0.351351351351351	0.324324324324324
"606"	76	"peek"	"easy"	"stable"	76.0263157894737	55.5	0.763157894736842	-0.0263157894736842	1	0.342105263157895	0.263157894736842
"607"	76	"peek"	"hard"	"dynamic"	-13.6052631578947	-28	0.763157894736842	15.8684210526316	6	0.447368421052632	0.368421052631579
"608"	76	"peek"	"hard"	"stable"	49.3414634146341	91	0.682926829268293	13.7073170731707	6	0.463414634146341	0.317073170731707
"609"	77	"keep"	"easy"	"dynamic"	147.209302325581	114	1	13.5581395348837	24	0.27906976744186	0
"610"	77	"keep"	"easy"	"stable"	155.809523809524	151.5	1	13.047619047619	24	0.30952380952381	0
"611"	77	"keep"	"hard"	"dynamic"	-14.7586206896552	-36	1	24.3103448275862	30	0.310344827586207	0
"612"	77	"keep"	"hard"	"stable"	52.3684210526316	57	1	26.6842105263158	30	0.526315789473684	0
"613"	77	"peek"	"easy"	"dynamic"	107.081081081081	64	0.756756756756757	10.8108108108108	24	0.351351351351351	0.297297297297297
"614"	77	"peek"	"easy"	"stable"	85.8947368421053	57	0.684210526315789	9.78947368421053	24	0.263157894736842	0.184210526315789
"615"	77	"peek"	"hard"	"dynamic"	7.44736842105263	4	0.710526315789474	29.3421052631579	32.5	0.447368421052632	0.368421052631579
"616"	77	"peek"	"hard"	"stable"	71.7317073170732	91	0.731707317073171	28.609756097561	30	0.390243902439024	0.146341463414634
"617"	78	"keep"	"easy"	"dynamic"	158.976744186047	125	1	11.7674418604651	11	0.372093023255814	0
"618"	78	"keep"	"easy"	"stable"	167.357142857143	162.5	1	11.547619047619	11	0.333333333333333	0
"619"	78	"keep"	"hard"	"dynamic"	22.1379310344828	22	1	36.8965517241379	27	0.344827586206897	0
"620"	78	"keep"	"hard"	"stable"	92.5263157894737	102	1	39.2368421052632	27	0.526315789473684	0
"621"	78	"peek"	"easy"	"dynamic"	116.027027027027	71	0.702702702702703	12.1351351351351	11	0.297297297297297	0.27027027027027
"622"	78	"peek"	"easy"	"stable"	93.9210526315789	67.5	0.815789473684211	10.2105263157895	11	0.394736842105263	0.236842105263158
"623"	78	"peek"	"hard"	"dynamic"	39.0263157894737	43	0.736842105263158	41.8157894736842	27	0.342105263157895	0.342105263157895
"624"	78	"peek"	"hard"	"stable"	96.609756097561	91	0.682926829268293	37.2926829268293	27	0.463414634146341	0.24390243902439
"625"	79	"keep"	"easy"	"dynamic"	160.767441860465	129	1	1.7906976744186	4	0.302325581395349	0
"626"	79	"keep"	"easy"	"stable"	168.333333333333	162.5	1	0.976190476190476	4	0.357142857142857	0
"627"	79	"keep"	"hard"	"dynamic"	30.3448275862069	17	1	8.20689655172414	-12	0.448275862068966	0
"628"	79	"keep"	"hard"	"stable"	107.526315789474	97	1	15	20	0.552631578947368	0
"629"	79	"peek"	"easy"	"dynamic"	119	66	0.702702702702703	2.05405405405405	4	0.351351351351351	0.378378378378378
"630"	79	"peek"	"easy"	"stable"	94.5526315789474	66.5	0.710526315789474	-1.84210526315789	4	0.342105263157895	0.315789473684211
"631"	79	"peek"	"hard"	"dynamic"	46.6842105263158	37	0.789473684210526	10.8684210526316	4	0.447368421052632	0.315789473684211
"632"	79	"peek"	"hard"	"stable"	107.268292682927	111	0.731707317073171	17.8536585365854	20	0.463414634146341	0.24390243902439
"633"	80	"keep"	"easy"	"dynamic"	165.162790697674	141	1	4.3953488372093	2	0.232558139534884	0
"634"	80	"keep"	"easy"	"stable"	172.071428571429	164.5	1	3.73809523809524	2	0.357142857142857	0
"635"	80	"keep"	"hard"	"dynamic"	13.1034482758621	-9	1	-17.2413793103448	0	0.413793103448276	0
"636"	80	"keep"	"hard"	"stable"	96.0789473684211	107	1	-11.4473684210526	7.5	0.578947368421053	0
"637"	80	"peek"	"easy"	"dynamic"	122.378378378378	77	0.72972972972973	5.13513513513514	2	0.297297297297297	0.297297297297297
"638"	80	"peek"	"easy"	"stable"	98.8421052631579	73.5	0.736842105263158	5.76315789473684	2	0.368421052631579	0.289473684210526
"639"	80	"peek"	"hard"	"dynamic"	27.0789473684211	11.5	0.789473684210526	-20.1315789473684	0	0.473684210526316	0.263157894736842
"640"	80	"peek"	"hard"	"stable"	92	106	0.707317073170732	-21.8292682926829	0	0.414634146341463	0.170731707317073
"641"	81	"keep"	"easy"	"dynamic"	164.279069767442	140	1	-0.883720930232558	-1	0.27906976744186	0
"642"	81	"keep"	"easy"	"stable"	170.809523809524	163.5	1	-1.26190476190476	-1	0.30952380952381	0
"643"	81	"keep"	"hard"	"dynamic"	13.1034482758621	-18	1	0	0	0.551724137931034	0
"644"	81	"keep"	"hard"	"stable"	95.9736842105263	113	1	-0.105263157894737	0	0.631578947368421	0
"645"	81	"peek"	"easy"	"dynamic"	121.648648648649	77	0.783783783783784	-1.40540540540541	-1	0.351351351351351	0.27027027027027
"646"	81	"peek"	"easy"	"stable"	98.2368421052632	73.5	0.710526315789474	-1.31578947368421	-1	0.315789473684211	0.289473684210526
"647"	81	"peek"	"hard"	"dynamic"	25.3157894736842	16.5	0.684210526315789	-0.894736842105263	0	0.578947368421053	0.315789473684211
"648"	81	"peek"	"hard"	"stable"	89.9512195121951	97	0.682926829268293	-1.46341463414634	0	0.439024390243902	0.268292682926829
"649"	82	"keep"	"easy"	"dynamic"	164.860465116279	134	1	0.581395348837209	-6	0.488372093023256	0
"650"	82	"keep"	"easy"	"stable"	171.095238095238	158	1	0.285714285714286	-6	0.5	0
"651"	82	"keep"	"hard"	"dynamic"	15.8620689655172	-22	1	2.75862068965517	6	0.482758620689655	0
"652"	82	"keep"	"hard"	"stable"	96.9473684210526	112	1	0.973684210526316	-4	0.473684210526316	0
"653"	82	"peek"	"easy"	"dynamic"	120.702702702703	77	0.621621621621622	0.324324324324324	-6	0.459459459459459	0.324324324324324
"654"	82	"peek"	"easy"	"stable"	98.9473684210526	74.5	0.789473684210526	0.184210526315789	-6	0.394736842105263	0.289473684210526
"655"	82	"peek"	"hard"	"dynamic"	24.5263157894737	15	0.684210526315789	-1.89473684210526	-4	0.578947368421053	0.210526315789474
"656"	82	"peek"	"hard"	"stable"	91.8780487804878	91	0.707317073170732	1.24390243902439	-4	0.463414634146341	0.170731707317073
"657"	83	"keep"	"easy"	"dynamic"	168.651162790698	145	1	3.7906976744186	11	0.348837209302326	0
"658"	83	"keep"	"easy"	"stable"	174.547619047619	169	1	3.45238095238095	-3	0.380952380952381	0
"659"	83	"keep"	"hard"	"dynamic"	32.4137931034483	-5	1	16.551724137931	17	0.551724137931034	0
"660"	83	"keep"	"hard"	"stable"	114.578947368421	129	1	17.6315789473684	17	0.605263157894737	0
"661"	83	"peek"	"easy"	"dynamic"	125.72972972973	77	0.72972972972973	6.10810810810811	11	0.405405405405405	0.324324324324324
"662"	83	"peek"	"easy"	"stable"	102.315789473684	78.5	0.578947368421053	4.52631578947368	11	0.421052631578947	0.368421052631579
"663"	83	"peek"	"hard"	"dynamic"	35.0526315789474	32	0.631578947368421	19.6842105263158	17	0.657894736842105	0.263157894736842
"664"	83	"peek"	"hard"	"stable"	102.731707317073	108	0.731707317073171	15.0975609756098	17	0.48780487804878	0.219512195121951
"665"	84	"keep"	"easy"	"dynamic"	181.372093023256	161	1	12.7209302325581	11	0.418604651162791	0
"666"	84	"keep"	"easy"	"stable"	188.02380952381	185	1	13.4761904761905	16	0.428571428571429	0
"667"	84	"keep"	"hard"	"dynamic"	31.6206896551724	-1	1	-0.793103448275862	4	0.413793103448276	0
