"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"final.peek.impression.mad"	"final.peek.prefer.best"	"final.peek.rank.best"	"first.keep.points"
"64"	100	0	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	451.059666362545	1.46891366311061	1	93	0	0.93	NA	NA	NA	-4.03343007609562
"65"	100	5	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	505.929294933143	1.05252487471545	1	88	2	0.9	1.91436602409123	1	1	7.46474301548997
"66"	100	10	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	470.044831556455	2.12622279712875	1	86	4	0.9	1.92158342391691	1	1	8.82662751724527
"67"	100	15	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	269.961870291439	0.987303974614843	1	82	5	0.87	0.739177343913263	1	1	8.90458938771954
"68"	100	20	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	409.038271454635	0.631575050829134	1	78	7	0.85	0.980577047185215	1	1	8.42657706946411
"69"	100	25	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	354.409121779071	0.347916398770961	1	73	8	0.81	1.01387972582134	1	1	4.29281853447863
"70"	100	30	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	277.721841525956	0.555056693138255	1	65	10	0.75	0.494819749034377	1	1	-0.00490916640628747
"71"	100	35	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	324.563681919972	0.581488259248567	1	60	11	0.71	0.893172034529884	1	1	12.131920555514
"72"	100	40	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	302.658835492553	0.902803029740673	1	60	13	0.73	1.06603453079247	1	1	8.40119913401253
"73"	100	45	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	264.177498254573	1.47674195404699	1	53	15	0.68	1.28101307997678	1	1	12.3774484123881
"74"	100	50	"trial"	"uniform"	"egreedy.05"	"mean"	5	-5	1	2	5	4	277.443116377723	1.17307691333758	1	48	17	0.65	1.3508375142914	1	1	8.80134582202261
