"n.bad"	"sd"	"n.peeks"	"total.points.mean"	"final.impression.mad.mean"	"final.peek.impression.mad"	"final.peek.prefer.best.mean"	"first.keep.points.mean"	"n"
"293"	4	10	95	22.8817208249235	1.9695032030638	2.00242217508833	0.985	4.57215655394848	1000
"294"	4	10	100	0	1.94845068546014	1.94845068546014	0.988	NA	1000
"295"	4	20	0	69.8220554121634	7.53736885313248	NA	NA	-3.46842131841234	1000
"296"	4	20	5	70.9464182575432	7.85061831525174	16.0486981190492	0.314	-1.41212262159887	1000
"297"	4	20	10	155.837496673214	6.56167974098179	11.3893071503399	0.401	-1.46678935130051	1000
"298"	4	20	15	141.122831592156	5.66905206097946	9.10704167850444	0.438	-0.839703428794703	1000
"299"	4	20	20	182.096093261216	5.34982046420675	8.02478928038209	0.488	-0.748423309838355	1000
"300"	4	20	25	145.826698935146	5.05072019464529	7.35164217648983	0.509	-0.0595016579423292	1000
"301"	4	20	30	150.39261542454	4.78060683187077	6.64600431808042	0.565	1.58253843214638	1000
"302"	4	20	35	162.915274227733	4.63991768877271	6.20238317840834	0.587	0.345509470025001	1000
"303"	4	20	40	159.020812562395	4.4798070213417	5.79183554370798	0.606	1.26021948738213	1000
"304"	4	20	45	146.684746662937	4.32648415645298	5.53238978068062	0.648	2.19748681595843	1000
"305"	4	20	50	131.636055732264	4.30107720974989	5.30386905000733	0.645	2.33364896065127	1000
"306"	4	20	55	132.275438907471	4.17301612862861	5.04761716682516	0.682	1.48074340207133	1000
"307"	4	20	60	115.028932364633	4.14503508853901	4.89475973556495	0.682	2.14894374006246	1000
"308"	4	20	65	115.7380333654	4.11938508559163	4.75753904232326	0.735	1.94529456631654	1000
"309"	4	20	70	81.9999574974825	4.05467307530691	4.59313510685622	0.696	2.3896936680462	1000
"310"	4	20	75	74.5325576846353	3.90383788789497	4.3290197491015	0.746	3.04640011127996	1000
"311"	4	20	80	53.538858261088	3.90702531529476	4.24593520697314	0.753	2.12949097111029	1000
"312"	4	20	85	44.2420896760891	3.89591325081991	4.16898125651361	0.752	2.48349237312927	1000
"313"	4	20	90	29.2386421785434	3.80183868670719	3.98596368528484	0.788	2.37906939774511	1000
"314"	4	20	95	15.2179324999043	3.89925239392533	3.989343638086	0.785	2.36661335784931	1000
"315"	4	20	100	0	3.9139365997032	3.9139365997032	0.795	NA	1000
"316"	4	30	0	-2.56533976950231	11.4412276159843	NA	NA	-2.57167912054779	1000
"317"	4	30	5	54.0358238140586	11.3358762069976	23.5470432404999	0.279	-3.56608503958864	1000
"318"	4	30	10	52.7650202720859	9.4513392868095	16.8729110459561	0.322	-2.44183191438781	1000
"319"	4	30	15	50.3239147028613	8.21712272551899	13.9445407056863	0.362	-0.977460739634917	1000
"320"	4	30	20	47.3882424315047	7.78126006767691	12.2475462781538	0.396	-0.136213037694406	1000
"321"	4	30	25	85.8772928626169	7.13582972447644	10.757979407714	0.409	-1.2225586709895	1000
"322"	4	30	30	89.4739872122705	6.79355549360689	9.92775743093711	0.46	-0.659401619872362	1000
"323"	4	30	35	91.5079100381838	6.84439538139562	9.48171585706735	0.442	-0.0654738065675854	1000
"324"	4	30	40	90.3086447710435	6.48173291221322	8.75287298766522	0.465	1.73804950286355	1000
"325"	4	30	45	81.9190881523906	6.25254655006013	8.27490508078234	0.477	1.24549792476549	1000
"326"	4	30	50	80.9779691989898	6.1452706843686	7.97046034592917	0.521	1.3175256942115	1000
"327"	4	30	55	72.2842371496578	6.05184041825306	7.49198596782532	0.514	0.597056820884225	1000
"328"	4	30	60	64.3814295804772	5.94682255618557	7.38016809129565	0.526	0.0858906151022801	1000
"329"	4	30	65	57.1984057880469	5.80378137329301	6.93533282079668	0.542	1.40853497683185	1000
"330"	4	30	70	52.2827934678038	5.81182973049655	6.80455953282231	0.568	1.88719101188651	1000
"331"	4	30	75	39.5894852186568	5.8176127903616	6.64892812189938	0.568	0.510018284128095	1000
"332"	4	30	80	34.1279789931125	5.62129636246725	6.31736764048674	0.584	1.06597355881149	1000
"333"	4	30	85	30.1853119727821	5.74617104666672	6.27168267508823	0.6	2.44042608597876	1000
"334"	4	30	90	18.9023844287198	5.70639726263238	6.06051833404829	0.58	0.833493410898795	1000
"335"	4	30	95	9.17768225167091	5.82005178356542	6.01020641884126	0.592	1.09535968080003	1000
"336"	4	30	100	0	5.85151948007919	5.85151948007919	0.612	NA	1000
