"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"2080"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	100	266.006549809892	3.11291350255402	1	73	1	0.74	14
"2101"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	101	343.730195783121	1.50845761170511	1	73	1	0.74	25
"2122"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	102	411.233353341246	3.00556606534816	1	69	4	0.73	25
"2143"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	103	528.570499553809	3.95646370072479	1	73	2	0.75	19
"2164"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	104	300.707412068381	4.48325221058022	1	88	1	0.89	11
"2185"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	105	468.091495603968	3.65040594875285	1	81	1	0.82	16
"2206"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	106	179.263980360626	2.26017247526903	1	45	32	0.77	52
"2227"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	107	460.322755218381	1.26757586833016	1	60	3	0.63	40
"2248"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	108	337.037660351318	2.88278325862658	1	67	9	0.76	33
"2269"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	109	239.187191227886	2.84085793579516	1	61	2	0.63	27
"2290"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	110	397.691810464344	2.72443025557318	1	78	2	0.8	15
"2311"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	111	373.526143567672	1.6192934720788	1	65	3	0.68	33
"2332"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	112	304.617741113741	3.60366757490153	1	75	1	0.76	25
"2353"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	113	95.0881772502028	3.18235260549276	1	62	3	0.65	28
"2374"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	114	494.460289621841	1.92196945988231	1	77	1	0.78	20
"2395"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	115	293.151608573614	2.31225214542795	1	77	1	0.78	19
"2416"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	116	320.122549892953	2.21632675157142	1	75	2	0.77	23
"2437"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	117	146.505425024365	1.53200638943752	1	69	7	0.76	24
"2458"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	118	189.269439712936	4.20641555034897	1	72	1	0.73	20
"2479"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	119	305.69450200135	2.38277126160452	1	77	1	0.78	22
"2500"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	120	213.148808567447	2.16408231264913	1	44	12	0.56	56
"2521"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	121	387.564790149052	2.62861913746095	1	52	4	0.56	26
"2542"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	122	196.326111721348	1.60550898226655	1	58	7	0.65	34
"2563"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	123	98.6425893286711	1.883503994809	1	71	1	0.72	26
"2584"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	124	306.911122804311	2.5923162901844	1	75	2	0.77	24
"2605"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	125	322.76541120679	2.14039980174727	1	75	1	0.76	22
"2626"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	126	314.216071484938	0.445970118803068	1	70	2	0.72	27
"2647"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	127	385.785302338897	1.12218938356902	1	58	2	0.6	41
"2668"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	128	257.658683940672	1.75942740896814	1	75	1	0.76	22
"2689"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	129	304.809968520474	1.43530524214837	1	69	2	0.71	23
"2710"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	130	167.139222263628	3.4232552628526	1	66	11	0.77	31
"2731"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	131	307.132212659336	2.25277874630452	1	74	1	0.75	17
"2752"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	132	332.000313369735	2.28422728738158	1	80	1	0.81	18
"2773"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	133	214.352333249463	1.70216524646037	1	47	5	0.52	46
"2794"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	134	499.294451593185	2.32664787344205	1	69	2	0.71	31
"2815"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	135	392.464756036569	1.39005254767581	1	81	1	0.82	18
"2836"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	136	347.593020416698	1.83470590742469	1	73	1	0.74	19
"2857"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	137	417.37440899847	1.10402493587869	1	77	1	0.78	16
"2878"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	138	132.80242014836	1.88339915442067	1	72	3	0.75	16
"2899"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	139	260.204766359369	1.11835766399275	1	59	6	0.65	30
"2920"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	140	416.493012532846	2.20224088383683	1	77	1	0.78	23
"2941"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	141	98.1502950267793	2.2298584509961	1	67	2	0.69	24
"2962"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	142	265.691530711511	4.750342416932	1	66	1	0.67	15
"2983"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	143	524.911154642596	3.13330686008927	1	75	2	0.77	19
"3004"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	144	-8.51306428505817	3.23970523806614	1	22	13	0.35	74
"3025"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	145	635.572902880702	2.87481948923969	1	80	1	0.81	15
"3046"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	146	380.824301741179	1.66083566782005	1	71	2	0.73	27
"3067"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	147	446.882610384264	4.43781892199237	1	82	1	0.83	17
"3088"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	148	428.615498058234	1.72602007415077	1	77	1	0.78	22
"3109"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	149	401.401839820179	1.00406632871656	1	65	2	0.67	30
"3130"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	150	32.2780646173116	2.25218053889757	1	28	8	0.36	61
"3151"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	151	58.9221679577213	1.70265165396605	1	37	8	0.45	55
"3172"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	152	423.745028650662	2.66134836417238	1	73	1	0.74	17
"3193"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	153	428.183506963395	3.40839258315843	1	79	1	0.8	14
"3214"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	154	297.465692517551	4.48741785178876	1	68	5	0.73	28
"3235"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	155	277.643386251873	4.41234025783892	1	76	2	0.78	15
"3256"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	156	124.917858462347	3.30481643110984	1	63	1	0.64	26
"3277"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	157	442.335879060766	1.55671965855872	1	76	1	0.77	24
"3298"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	158	185.83193993306	2.61010865642697	1	54	15	0.69	44
"3319"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	159	473.867515355977	2.05540154709291	1	77	1	0.78	23
"3340"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	160	150.132157914509	3.0863242695514	1	57	3	0.6	33
"3361"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	161	93.7130714024979	2.32599812014631	1	33	7	0.4	67
"3382"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	162	243.264098853955	1.46268004669883	1	78	1	0.79	19
"3403"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	163	326.958617426564	2.73157719707775	1	73	1	0.74	15
"3424"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	164	262.304222651553	3.43161276961095	1	77	1	0.78	22
"3445"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	165	430.437686414861	2.32026706777632	1	77	8	0.85	23
"3466"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	166	-2.19489786545443	3.08302217451318	1	45	27	0.72	53
"3487"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	167	417.072595720144	2.28624683373874	1	76	1	0.77	19
"3508"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	168	186.67724863888	1.73006419241981	1	36	3	0.39	56
"3529"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	169	393.672498634426	3.8361667713153	1	74	5	0.79	21
"3550"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	170	313.388696723789	2.34804013221323	1	76	1	0.77	20
"3571"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	171	644.976879206919	3.19777706637842	1	74	1	0.75	21
"3592"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	172	400.24802464294	2.46079683475982	1	68	3	0.71	27
"3613"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	173	544.999872371903	2.48313326664894	1	80	1	0.81	20
"3634"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	174	509.575063024902	2.06465535555924	1	78	1	0.79	17
"3655"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	175	272.245490214674	2.51340720294033	1	84	1	0.85	16
"3676"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	176	154.026400097263	2.13721303913193	1	57	4	0.61	29
"3697"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	177	445.421999952982	2.98384399131459	1	84	1	0.85	12
"3718"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	178	296.389512144392	0.995286433346794	1	73	2	0.75	26
"3739"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	179	198.713311039361	1.36838128030295	1	71	2	0.73	27
"3760"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	10	180	387.204557714824	2.38907887356618	1	73	2	0.75	22
