"n.trials"	"n.peeks"	"action.strategy"	"peek.select.strategy"	"keep.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"total.points"	"final.impression.mad"	"final.prefer.best"	"n.keep.best"	"n.peek.best"	"p.select.best"	"total.peeks"
"3781"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	181	419.331616079628	0.806808145517057	1	81	1	0.82	19
"3802"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	182	422.921407736341	2.03563742104904	1	79	1	0.8	20
"3823"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	183	455.863489616603	1.73278821745686	1	81	1	0.82	19
"3844"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	184	348.708477645398	1.12982306087452	1	77	1	0.78	23
"3865"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	185	370.713823562949	1.33878029350253	1	78	1	0.79	22
"3886"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	186	347.829332344728	1.78052883395576	1	79	1	0.8	21
"3907"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	187	264.239630042346	1.32755270103511	1	79	1	0.8	21
"3928"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	188	443.547365094998	1.83972064932869	1	78	1	0.79	19
"3949"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	189	385.544810052244	0.719418641150179	1	81	1	0.82	18
"3970"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	190	498.45802066593	1.43090401782425	1	78	1	0.79	21
"3991"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	191	444.913533936172	1.75783870803787	1	81	1	0.82	19
"4012"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	192	369.103471845307	0.993839247540425	1	80	1	0.81	18
"4033"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	193	353.408558843611	0.955691996783146	1	76	2	0.78	24
"4054"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	194	290.757695165236	0.968181015644203	1	72	1	0.73	26
"4075"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	195	279.73452037494	2.3306171281614	1	77	1	0.78	22
"4096"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	196	370.492918023902	1.65926916213351	1	82	1	0.83	18
"4117"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	197	428.099817592058	2.08497542616944	1	80	1	0.81	19
"4138"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	198	432.252050399057	0.964719177686012	1	78	1	0.79	21
"4159"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	199	379.852138576315	0.826494198016259	1	77	1	0.78	22
"4180"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	200	307.095733087242	0.764997438357974	1	80	1	0.81	16
"4201"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	201	453.803020558281	1.48243157354626	1	77	1	0.78	21
"4222"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	202	377.926487480788	1.49457752222086	1	80	1	0.81	15
"4243"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	203	354.490437715528	2.19348470098753	1	70	1	0.71	25
"4264"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	204	338.912185996059	1.06236152694913	1	80	1	0.81	20
"4285"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	205	404.283852320375	0.485147597598464	1	79	2	0.81	21
"4306"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	206	550.937828821818	2.01009066823844	1	82	1	0.83	18
"4327"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	207	418.755008818779	1.46109379848311	1	80	1	0.81	20
"4348"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	208	372.815104372868	1.57084984657363	1	69	2	0.71	30
"4369"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	209	316.30755202051	2.17556022350603	1	67	2	0.69	25
"4390"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	210	464.311376931878	0.602354148144184	1	79	1	0.8	20
"4411"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	211	438.507619442034	1.61786898885302	1	81	1	0.82	19
"4432"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	212	319.535811918423	0.784696407692735	1	75	2	0.77	24
"4453"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	213	468.383354137568	1.48019925505299	1	81	1	0.82	19
"4474"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	214	441.078799252809	1.11306077192919	1	78	1	0.79	21
"4495"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	215	449.650251953267	1.27681151928261	1	82	1	0.83	18
"4516"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	216	441.003261832979	1.30706561892816	1	73	1	0.74	27
"4537"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	217	444.9819160234	1.62494618491833	1	80	1	0.81	18
"4558"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	218	381.78151794541	0.703557226102784	1	80	1	0.81	20
"4579"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	219	440.9026730492	4.4096127986601	1	85	1	0.86	12
"4600"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	220	393.134571664331	1.0202590859627	1	77	1	0.78	19
"4621"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	221	302.808415462811	0.54748747912463	1	70	1	0.71	29
"4642"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	222	406.222931263854	1.46109373138969	1	79	2	0.81	20
"4663"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	223	250.187941555385	1.9944940547942	1	74	1	0.75	22
"4684"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	224	353.729895101003	0.498535469502975	1	71	2	0.73	28
"4705"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	225	450.971218651673	1.27693504459553	1	80	1	0.81	18
"4726"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	226	426.449183276149	1.3762655039639	1	78	1	0.79	22
"4747"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	227	398.657951879062	1.61225474759112	1	81	1	0.82	19
"4768"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	228	379.759653859129	0.639363038937445	1	70	1	0.71	30
"4789"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	229	399.463459701646	1.38891200285623	1	83	1	0.84	17
"4810"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	230	278.601055073087	1.18664491949272	1	75	1	0.76	24
"4831"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	231	422.573334846784	2.29426767947976	1	78	1	0.79	21
"4852"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	232	303.966563566383	1.31934835634405	1	69	1	0.7	29
"4873"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	233	327.579231705649	0.904872685504513	1	79	1	0.8	19
"4894"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	234	300.34203722387	1.02712018182691	1	75	2	0.77	24
"4915"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	235	413.650489729662	1.27395651139235	1	77	1	0.78	23
"4936"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	236	424.985974376321	1.76506092197278	1	75	1	0.76	25
"4957"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	237	291.649658765343	0.747811959266352	1	70	2	0.72	30
"4978"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	238	365.823622953916	1.16456776773628	1	77	1	0.78	23
"4999"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	239	280.054727446801	1.19625772022012	1	75	1	0.76	24
"5020"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	240	385.511746554635	1.48634910769467	1	79	1	0.8	18
"5041"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	241	404.296484396265	0.364350789280003	1	78	1	0.79	20
"5062"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	242	269.968484043652	1.44426532328092	1	72	1	0.73	28
"5083"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	243	331.533340028131	0.617585315429916	1	76	1	0.77	24
"5104"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	244	408.287067221782	1.83673188556089	1	77	1	0.78	20
"5125"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	245	451.317222917453	0.856072355948421	1	77	1	0.78	21
"5146"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	246	388.481585071679	0.898977097996366	1	82	1	0.83	18
"5167"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	247	369.931354243328	1.3928171004447	1	70	1	0.71	26
"5188"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	248	379.790692055779	1.64089338604561	1	83	1	0.84	17
"5209"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	249	361.003585929087	1.76564571424221	1	80	1	0.81	18
"5230"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	250	340.463336457339	0.689776499748922	1	71	1	0.72	29
"5251"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	251	365.406212916979	0.459542883056302	1	71	2	0.73	28
"5272"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	252	394.75316939165	1.03740836608963	1	79	1	0.8	21
"5293"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	253	412.274800441509	2.09975535667861	1	76	1	0.77	23
"5314"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	254	498.761214391739	2.26476997111976	1	79	1	0.8	21
"5335"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	255	348.404911703171	0.469405036376903	1	75	1	0.76	23
"5356"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	256	314.027068557195	1.5053576199305	1	73	1	0.74	25
"5377"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	257	324.359106206229	0.88445443546517	1	71	2	0.73	28
"5398"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	258	507.62808370308	1.24196395989854	1	74	1	0.75	26
"5419"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	259	345.258192841803	0.962713847305937	1	72	2	0.74	26
"5440"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	260	419.621213090893	1.21268063103234	1	73	1	0.74	25
"5461"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	261	290.383454294725	0.535311241711325	1	67	3	0.7	31
"5482"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	262	396.306255090873	2.01299340168242	1	78	1	0.79	22
"5503"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	263	357.858055888821	1.10281956740972	1	79	1	0.8	21
"5524"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	264	411.118702262646	0.957665761226529	1	66	3	0.69	32
"5545"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	265	408.247510668426	1.65687504371943	1	72	1	0.73	28
"5566"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	266	341.832220994441	1.6842486911266	1	82	1	0.83	17
"5587"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	267	369.695170315493	2.0030951305808	1	77	1	0.78	23
"5608"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	268	421.249122201785	0.46786122317801	1	76	1	0.77	23
"5629"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	269	380.822726369698	0.896301064567082	1	77	1	0.78	19
"5650"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	270	401.557504534833	1.23801723391707	1	75	1	0.76	25
"5671"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	271	439.304950154365	1.29261790268559	1	74	1	0.75	26
"5692"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	272	285.927100240539	0.642157016728712	1	78	1	0.79	20
"5713"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	273	498.481857614899	1.57623639890552	1	80	1	0.81	19
"5734"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	274	351.13651661724	2.10163383034901	1	79	1	0.8	18
"5755"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	275	497.254256463411	3.46637633521564	1	82	1	0.83	16
"5776"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	276	256.278359255221	1.63717728496008	1	78	1	0.79	20
"5797"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	277	349.639028945014	0.927135938074042	1	73	1	0.74	27
"5818"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	278	304.507439132688	1.7184112762375	1	82	1	0.83	18
"5839"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	279	374.673464911938	2.02399202911786	1	84	1	0.85	13
"5860"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	280	342.158080227373	1.56402092000257	1	77	1	0.78	23
"5881"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	281	492.629065902366	1.39273714687841	1	81	1	0.82	19
"5902"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	282	341.318281673517	1.27254027093518	1	75	1	0.76	25
"5923"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	283	429.111858805188	0.835074581121805	1	74	2	0.76	26
"5944"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	284	453.334508094593	1.26700920659338	1	90	1	0.91	10
"5965"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	285	375.019171299708	1.5771243569524	1	84	1	0.85	16
"5986"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	286	385.541897661382	0.57099501863944	1	78	1	0.79	22
"6007"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	287	451.349591849457	0.715865805039331	1	75	1	0.76	24
"6028"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	288	406.584064842649	0.510930897411429	1	74	1	0.75	26
"6049"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	289	355.712432897317	1.53444858265989	1	70	2	0.72	30
"6070"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	290	403.136910294473	1.74665628560585	1	79	1	0.8	20
"6091"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	291	333.762199762031	0.508616256179783	1	85	1	0.86	15
"6112"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	292	421.519521552172	3.13121711632816	1	70	2	0.72	30
"6133"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	293	329.961361750862	2.09679887815037	1	80	1	0.81	20
"6154"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	294	390.462469421582	0.588506207413209	1	78	1	0.79	22
"6175"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	295	409.755488704439	1.93654815518955	1	76	1	0.77	21
"6196"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	296	375.754267063249	1.30329426764579	1	69	4	0.73	28
"6217"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	297	411.846839074876	0.883533852508915	1	76	1	0.77	24
"6238"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	298	343.183200103247	1.70950491530023	1	77	1	0.78	22
"6259"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	299	360.035196909042	0.694579155072328	1	76	1	0.77	24
"6280"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	300	325.292225996293	1.31164752028632	1	65	2	0.67	30
"6301"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	301	318.7881995579	1.14856911579626	1	66	1	0.67	33
"6322"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	302	411.169270918051	2.32559906280553	1	75	1	0.76	19
"6343"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	303	389.390054735013	1.28810143096456	1	76	1	0.77	22
"6364"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	304	453.678375566524	1.28248968308324	1	83	1	0.84	17
"6385"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	305	309.706928354474	1.23859855363257	1	76	1	0.77	23
"6406"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	306	305.607097941128	2.47083358335952	1	75	1	0.76	17
"6427"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	307	339.241264298203	0.59277878773248	1	67	2	0.69	27
"6448"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	308	316.599048801187	2.03429348747362	1	80	1	0.81	16
"6469"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	309	470.183974439848	1.89837236092148	1	83	1	0.84	17
"6490"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	310	415.921269574346	1.30119176766114	1	79	1	0.8	20
"6511"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	311	382.881292893796	1.70070904397223	1	77	1	0.78	20
"6532"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	312	435.176514117488	1.01456873169569	1	72	1	0.73	28
"6553"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	313	370.08851910711	0.88361379108336	1	76	1	0.77	24
"6574"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	314	241.6833182189	2.15167355213622	1	76	1	0.77	22
"6595"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	315	382.234475293334	1.208391936363	1	70	1	0.71	29
"6616"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	316	425.432855509634	2.40396440097719	1	85	1	0.86	15
"6637"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	317	327.581396985353	2.07448463572038	1	76	1	0.77	23
"6658"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	318	429.356712949445	1.47776404172122	1	74	6	0.8	26
"6679"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	319	440.749917556215	0.764693735029703	1	78	1	0.79	21
"6700"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	320	203.725187019943	1.6745936001323	1	71	3	0.74	28
"6721"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	321	315.842292660527	1.09265124311252	1	79	1	0.8	20
"6742"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	322	344.058697283767	0.346084550512243	1	73	1	0.74	27
"6763"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	323	452.424385486055	0.500399821212919	1	84	1	0.85	16
"6784"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	324	389.274293027077	1.09444342800708	1	80	1	0.81	20
"6805"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	325	419.685725437723	1.39303977592973	1	73	1	0.74	27
"6826"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	326	359.667564819243	1.28614976610826	1	80	1	0.81	19
"6847"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	327	357.94196805697	1.65001471262779	1	73	1	0.74	26
"6868"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	328	382.117937391115	1.41945633834206	1	86	1	0.87	13
"6889"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	329	367.678346834764	1.67731737888487	1	75	1	0.76	24
"6910"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	330	380.831338665716	1.81359387241186	1	72	4	0.76	26
"6931"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	331	352.661851299162	1.00943994450497	1	76	1	0.77	24
"6952"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	332	315.733725109478	1.4394463049639	1	72	1	0.73	25
"6973"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	333	356.175987586859	2.89181985822662	1	81	1	0.82	18
"6994"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	334	432.427781659054	0.633187690173206	1	82	1	0.83	18
"7015"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	335	455.351411073392	1.07076561520041	1	80	1	0.81	19
"7036"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	336	327.964452577866	0.664769750095258	1	77	1	0.78	22
"7057"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	337	359.591863071725	1.34239919725744	1	72	1	0.73	28
"7078"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	338	350.410187107499	1.1917407517402	1	76	1	0.77	24
"7099"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	339	365.937365852165	0.748224996466919	1	77	2	0.79	23
"7120"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	340	528.530510905755	1.00698588269447	1	81	1	0.82	18
"7141"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	341	281.190587192477	2.1381563710772	1	68	1	0.69	30
"7162"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	342	290.963885264326	2.17830478672831	1	75	1	0.76	25
"7183"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	343	346.187369692153	0.77134342908474	1	74	1	0.75	23
"7204"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	344	405.787430151472	0.518217427846138	1	79	1	0.8	21
"7225"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	345	470.551775565482	1.06700995716719	1	77	1	0.78	23
"7246"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	346	451.190255620245	2.23861532057384	1	78	1	0.79	18
"7267"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	347	421.585817336975	1.47764418862609	1	82	1	0.83	14
"7288"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	348	306.798616783755	1.16643965961112	1	73	1	0.74	25
"7309"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	349	372.551143317738	1.20390661046904	1	75	1	0.76	24
"7330"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	350	394.993087709577	0.678427644364589	1	74	1	0.75	26
"7351"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	351	387.408896606966	0.656603588930804	1	72	2	0.74	28
"7372"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	352	477.617536740534	2.02210125263545	1	77	1	0.78	23
"7393"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	353	301.00535316611	0.988424404560285	1	65	1	0.66	34
"7414"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	354	321.98884635332	1.45666401993832	1	80	1	0.81	19
"7435"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	355	327.828530640771	2.68842190458488	1	81	1	0.82	19
"7456"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	356	382.557722014289	1.99650511316598	1	77	1	0.78	23
"7477"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	357	452.502766712182	0.897987818495622	1	77	2	0.79	23
"7498"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	358	269.84073954063	1.00692378629052	1	77	1	0.78	21
"7519"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	359	295.648622013899	0.918077523216613	1	74	3	0.77	24
"7540"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	360	321.754849616408	1.62944901099775	1	81	1	0.82	19
"7561"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	361	365.305927262044	1.95826246644698	1	81	1	0.82	17
"7582"	100	0	"expectation"	"uniform"	"egreedy-.20"	"mean"	5	-5	1	3	5	362	357.443018098545	0.879862526484156	1	75	1	0.76	24
