"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"1858"	45	"uniform"	"mean"	5	-5	1	3	10	89	2.79657222462444	1
"1859"	50	"uniform"	"mean"	5	-5	1	3	10	89	2.67065535112034	1
"1860"	55	"uniform"	"mean"	5	-5	1	3	10	89	2.47934174020431	1
"1861"	60	"uniform"	"mean"	5	-5	1	3	10	89	2.33838093708121	1
"1862"	65	"uniform"	"mean"	5	-5	1	3	10	89	2.71875983076031	1
"1863"	70	"uniform"	"mean"	5	-5	1	3	10	89	2.03597528468502	1
"1864"	75	"uniform"	"mean"	5	-5	1	3	10	89	0.674032908713299	1
"1865"	80	"uniform"	"mean"	5	-5	1	3	10	89	1.29075753132642	1
"1866"	85	"uniform"	"mean"	5	-5	1	3	10	89	3.37378051851509	1
"1867"	90	"uniform"	"mean"	5	-5	1	3	10	89	1.02461149460651	1
"1868"	95	"uniform"	"mean"	5	-5	1	3	10	89	1.52025881494827	1
"1869"	100	"uniform"	"mean"	5	-5	1	3	10	89	1.84971864303548	1
"1870"	0	"uniform"	"mean"	5	-5	1	3	10	90	5	1
"1871"	5	"uniform"	"mean"	5	-5	1	3	10	90	10.0450916191973	0
"1872"	10	"uniform"	"mean"	5	-5	1	3	10	90	10.7278710454363	1
"1873"	15	"uniform"	"mean"	5	-5	1	3	10	90	3.90408218040085	1
"1874"	20	"uniform"	"mean"	5	-5	1	3	10	90	2.58887641030612	1
"1875"	25	"uniform"	"mean"	5	-5	1	3	10	90	2.58022355315979	1
"1876"	30	"uniform"	"mean"	5	-5	1	3	10	90	5.13715686672777	1
"1877"	35	"uniform"	"mean"	5	-5	1	3	10	90	2.36753031361805	1
"1878"	40	"uniform"	"mean"	5	-5	1	3	10	90	3.60906944443247	1
"1879"	45	"uniform"	"mean"	5	-5	1	3	10	90	3.78009029157004	1
"1880"	50	"uniform"	"mean"	5	-5	1	3	10	90	1.91522384631355	1
"1881"	55	"uniform"	"mean"	5	-5	1	3	10	90	2.17938587090052	1
"1882"	60	"uniform"	"mean"	5	-5	1	3	10	90	1.55393015278362	1
"1883"	65	"uniform"	"mean"	5	-5	1	3	10	90	1.70372017194662	1
"1884"	70	"uniform"	"mean"	5	-5	1	3	10	90	1.94176617808417	1
"1885"	75	"uniform"	"mean"	5	-5	1	3	10	90	2.71163387924016	1
"1886"	80	"uniform"	"mean"	5	-5	1	3	10	90	1.81300215863723	1
"1887"	85	"uniform"	"mean"	5	-5	1	3	10	90	1.29116146878229	1
"1888"	90	"uniform"	"mean"	5	-5	1	3	10	90	1.45811564479594	1
"1889"	95	"uniform"	"mean"	5	-5	1	3	10	90	2.48775536885517	1
"1890"	100	"uniform"	"mean"	5	-5	1	3	10	90	2.35314909145275	1
"1891"	0	"uniform"	"mean"	5	-5	1	3	10	91	5	1
"1892"	5	"uniform"	"mean"	5	-5	1	3	10	91	8.99131805860357	0
"1893"	10	"uniform"	"mean"	5	-5	1	3	10	91	5.05569412465536	1
"1894"	15	"uniform"	"mean"	5	-5	1	3	10	91	3.71067818729005	1
"1895"	20	"uniform"	"mean"	5	-5	1	3	10	91	4.02737594954696	1
"1896"	25	"uniform"	"mean"	5	-5	1	3	10	91	3.41953376438706	1
"1897"	30	"uniform"	"mean"	5	-5	1	3	10	91	2.50219385498905	1
"1898"	35	"uniform"	"mean"	5	-5	1	3	10	91	3.8641173938152	1
"1899"	40	"uniform"	"mean"	5	-5	1	3	10	91	4.42777818931728	0
"1900"	45	"uniform"	"mean"	5	-5	1	3	10	91	2.92655326217157	1
"1901"	50	"uniform"	"mean"	5	-5	1	3	10	91	3.93708571879683	1
"1902"	55	"uniform"	"mean"	5	-5	1	3	10	91	2.01387535123379	1
"1903"	60	"uniform"	"mean"	5	-5	1	3	10	91	2.48453530067092	1
"1904"	65	"uniform"	"mean"	5	-5	1	3	10	91	1.35165221947064	1
"1905"	70	"uniform"	"mean"	5	-5	1	3	10	91	2.45754874262568	1
"1906"	75	"uniform"	"mean"	5	-5	1	3	10	91	1.44409209580029	1
"1907"	80	"uniform"	"mean"	5	-5	1	3	10	91	3.86327102614953	1
"1908"	85	"uniform"	"mean"	5	-5	1	3	10	91	2.62040930601492	1
"1909"	90	"uniform"	"mean"	5	-5	1	3	10	91	2.02510134232131	1
"1910"	95	"uniform"	"mean"	5	-5	1	3	10	91	1.62200943954638	1
"1911"	100	"uniform"	"mean"	5	-5	1	3	10	91	1.23254010919689	1
"1912"	0	"uniform"	"mean"	5	-5	1	3	10	92	5	0
"1913"	5	"uniform"	"mean"	5	-5	1	3	10	92	7.24960676382789	0
"1914"	10	"uniform"	"mean"	5	-5	1	3	10	92	5.31667631035502	1
"1915"	15	"uniform"	"mean"	5	-5	1	3	10	92	4.55446121560009	1
"1916"	20	"uniform"	"mean"	5	-5	1	3	10	92	5.71647019293593	1
"1917"	25	"uniform"	"mean"	5	-5	1	3	10	92	1.60696973951723	1
"1918"	30	"uniform"	"mean"	5	-5	1	3	10	92	4.18395634386464	1
"1919"	35	"uniform"	"mean"	5	-5	1	3	10	92	1.31486052022098	1
"1920"	40	"uniform"	"mean"	5	-5	1	3	10	92	3.82926221426552	1
"1921"	45	"uniform"	"mean"	5	-5	1	3	10	92	3.2605786251899	1
"1922"	50	"uniform"	"mean"	5	-5	1	3	10	92	2.90374686937229	1
"1923"	55	"uniform"	"mean"	5	-5	1	3	10	92	2.20450509816475	1
"1924"	60	"uniform"	"mean"	5	-5	1	3	10	92	3.32238876956707	1
"1925"	65	"uniform"	"mean"	5	-5	1	3	10	92	2.58686673571843	1
"1926"	70	"uniform"	"mean"	5	-5	1	3	10	92	1.8168308193071	1
"1927"	75	"uniform"	"mean"	5	-5	1	3	10	92	1.81613962174535	1
"1928"	80	"uniform"	"mean"	5	-5	1	3	10	92	1.97121973282993	1
"1929"	85	"uniform"	"mean"	5	-5	1	3	10	92	1.16018496955186	1
"1930"	90	"uniform"	"mean"	5	-5	1	3	10	92	1.28126354300209	1
"1931"	95	"uniform"	"mean"	5	-5	1	3	10	92	1.97809462270355	1
"1932"	100	"uniform"	"mean"	5	-5	1	3	10	92	2.11889272842976	1
"1933"	0	"uniform"	"mean"	5	-5	1	3	10	93	5	0
"1934"	5	"uniform"	"mean"	5	-5	1	3	10	93	6.61740272136667	1
"1935"	10	"uniform"	"mean"	5	-5	1	3	10	93	9.51702287797323	1
"1936"	15	"uniform"	"mean"	5	-5	1	3	10	93	4.88106822384085	1
"1937"	20	"uniform"	"mean"	5	-5	1	3	10	93	2.59258920068149	1
"1938"	25	"uniform"	"mean"	5	-5	1	3	10	93	4.27179241047354	1
"1939"	30	"uniform"	"mean"	5	-5	1	3	10	93	3.04847501704591	1
"1940"	35	"uniform"	"mean"	5	-5	1	3	10	93	3.97579505694863	0
"1941"	40	"uniform"	"mean"	5	-5	1	3	10	93	4.48214152027943	1
"1942"	45	"uniform"	"mean"	5	-5	1	3	10	93	1.83340989928934	1
"1943"	50	"uniform"	"mean"	5	-5	1	3	10	93	2.09025368692908	1
"1944"	55	"uniform"	"mean"	5	-5	1	3	10	93	4.03687629246622	0
"1945"	60	"uniform"	"mean"	5	-5	1	3	10	93	2.08016677421494	1
"1946"	65	"uniform"	"mean"	5	-5	1	3	10	93	3.52303030157481	1
"1947"	70	"uniform"	"mean"	5	-5	1	3	10	93	2.10695723899807	1
"1948"	75	"uniform"	"mean"	5	-5	1	3	10	93	1.6883991708444	1
"1949"	80	"uniform"	"mean"	5	-5	1	3	10	93	2.91164777956117	1
"1950"	85	"uniform"	"mean"	5	-5	1	3	10	93	1.28439302009744	1
"1951"	90	"uniform"	"mean"	5	-5	1	3	10	93	3.85720164557954	1
"1952"	95	"uniform"	"mean"	5	-5	1	3	10	93	1.0480136001402	1
"1953"	100	"uniform"	"mean"	5	-5	1	3	10	93	1.61310562120216	1
"1954"	0	"uniform"	"mean"	5	-5	1	3	10	94	5	1
"1955"	5	"uniform"	"mean"	5	-5	1	3	10	94	3.87989271069557	1
"1956"	10	"uniform"	"mean"	5	-5	1	3	10	94	3.66046412188221	1
"1957"	15	"uniform"	"mean"	5	-5	1	3	10	94	3.08713757264067	1
"1958"	20	"uniform"	"mean"	5	-5	1	3	10	94	3.30280957307007	1
"1959"	25	"uniform"	"mean"	5	-5	1	3	10	94	3.31302849256745	1
"1960"	30	"uniform"	"mean"	5	-5	1	3	10	94	2.73251840367344	1
"1961"	35	"uniform"	"mean"	5	-5	1	3	10	94	4.60453668161342	1
"1962"	40	"uniform"	"mean"	5	-5	1	3	10	94	1.10177107668759	1
"1963"	45	"uniform"	"mean"	5	-5	1	3	10	94	2.72970100292587	1
"1964"	50	"uniform"	"mean"	5	-5	1	3	10	94	3.58084005521943	1
"1965"	55	"uniform"	"mean"	5	-5	1	3	10	94	2.02950350442457	1
"1966"	60	"uniform"	"mean"	5	-5	1	3	10	94	3.47210002212781	1
"1967"	65	"uniform"	"mean"	5	-5	1	3	10	94	0.801623396247456	1
"1968"	70	"uniform"	"mean"	5	-5	1	3	10	94	2.61282883856573	1
"1969"	75	"uniform"	"mean"	5	-5	1	3	10	94	1.72364977143669	1
"1970"	80	"uniform"	"mean"	5	-5	1	3	10	94	1.68096483793338	1
"1971"	85	"uniform"	"mean"	5	-5	1	3	10	94	1.94352341009905	1
"1972"	90	"uniform"	"mean"	5	-5	1	3	10	94	2.76274285470432	1
"1973"	95	"uniform"	"mean"	5	-5	1	3	10	94	2.82731374084297	1
"1974"	100	"uniform"	"mean"	5	-5	1	3	10	94	2.1329528861723	1
"1975"	0	"uniform"	"mean"	5	-5	1	3	10	95	5	0
"1976"	5	"uniform"	"mean"	5	-5	1	3	10	95	3.93605559936881	1
"1977"	10	"uniform"	"mean"	5	-5	1	3	10	95	5.2725667861043	1
"1978"	15	"uniform"	"mean"	5	-5	1	3	10	95	4.97311343243648	1
"1979"	20	"uniform"	"mean"	5	-5	1	3	10	95	4.90493210718954	1
"1980"	25	"uniform"	"mean"	5	-5	1	3	10	95	2.43514716914375	1
"1981"	30	"uniform"	"mean"	5	-5	1	3	10	95	5.31019170479847	0
"1982"	35	"uniform"	"mean"	5	-5	1	3	10	95	4.31269844609116	0
"1983"	40	"uniform"	"mean"	5	-5	1	3	10	95	1.99348102218798	1
"1984"	45	"uniform"	"mean"	5	-5	1	3	10	95	4.01083020746571	1
"1985"	50	"uniform"	"mean"	5	-5	1	3	10	95	2.80526230442535	1
"1986"	55	"uniform"	"mean"	5	-5	1	3	10	95	2.6434166277458	1
"1987"	60	"uniform"	"mean"	5	-5	1	3	10	95	3.43704005140203	1
"1988"	65	"uniform"	"mean"	5	-5	1	3	10	95	2.26756944158251	1
"1989"	70	"uniform"	"mean"	5	-5	1	3	10	95	1.81327437471691	1
"1990"	75	"uniform"	"mean"	5	-5	1	3	10	95	0.794556392046126	1
"1991"	80	"uniform"	"mean"	5	-5	1	3	10	95	2.7649899012039	1
"1992"	85	"uniform"	"mean"	5	-5	1	3	10	95	2.09808983585337	1
"1993"	90	"uniform"	"mean"	5	-5	1	3	10	95	2.36812275130309	1
"1994"	95	"uniform"	"mean"	5	-5	1	3	10	95	1.08572383832124	1
"1995"	100	"uniform"	"mean"	5	-5	1	3	10	95	2.21261323531853	1
"1996"	0	"uniform"	"mean"	5	-5	1	3	10	96	5	0
"1997"	5	"uniform"	"mean"	5	-5	1	3	10	96	7.98971809910195	0
"1998"	10	"uniform"	"mean"	5	-5	1	3	10	96	11.9091607916607	0
"1999"	15	"uniform"	"mean"	5	-5	1	3	10	96	3.5788612002112	1
"2000"	20	"uniform"	"mean"	5	-5	1	3	10	96	2.43402479637547	1
"2001"	25	"uniform"	"mean"	5	-5	1	3	10	96	5.41495349647282	1
"2002"	30	"uniform"	"mean"	5	-5	1	3	10	96	4.91642498642621	1
"2003"	35	"uniform"	"mean"	5	-5	1	3	10	96	3.91104383888656	1
"2004"	40	"uniform"	"mean"	5	-5	1	3	10	96	2.84960526917424	1
"2005"	45	"uniform"	"mean"	5	-5	1	3	10	96	2.71354442799506	1
"2006"	50	"uniform"	"mean"	5	-5	1	3	10	96	3.63970148788584	1
"2007"	55	"uniform"	"mean"	5	-5	1	3	10	96	2.09595363263765	1
"2008"	60	"uniform"	"mean"	5	-5	1	3	10	96	2.4695472642847	1
"2009"	65	"uniform"	"mean"	5	-5	1	3	10	96	2.13774715016821	1
"2010"	70	"uniform"	"mean"	5	-5	1	3	10	96	1.71537387971569	1
"2011"	75	"uniform"	"mean"	5	-5	1	3	10	96	1.69340905901107	1
"2012"	80	"uniform"	"mean"	5	-5	1	3	10	96	1.84863934722234	1
"2013"	85	"uniform"	"mean"	5	-5	1	3	10	96	2.6618787974815	1
"2014"	90	"uniform"	"mean"	5	-5	1	3	10	96	0.876777599213099	1
"2015"	95	"uniform"	"mean"	5	-5	1	3	10	96	1.99900484699385	1
"2016"	100	"uniform"	"mean"	5	-5	1	3	10	96	1.88763171159052	1
"2017"	0	"uniform"	"mean"	5	-5	1	3	10	97	5	0
"2018"	5	"uniform"	"mean"	5	-5	1	3	10	97	5.99536247427065	1
"2019"	10	"uniform"	"mean"	5	-5	1	3	10	97	13.378718433262	0
"2020"	15	"uniform"	"mean"	5	-5	1	3	10	97	5.06187214777778	1
"2021"	20	"uniform"	"mean"	5	-5	1	3	10	97	5.62917582054688	0
"2022"	25	"uniform"	"mean"	5	-5	1	3	10	97	5.76204627551088	1
"2023"	30	"uniform"	"mean"	5	-5	1	3	10	97	2.45329082694083	1
"2024"	35	"uniform"	"mean"	5	-5	1	3	10	97	3.691023212805	1
"2025"	40	"uniform"	"mean"	5	-5	1	3	10	97	1.57391629440737	1
"2026"	45	"uniform"	"mean"	5	-5	1	3	10	97	1.63853428754772	1
"2027"	50	"uniform"	"mean"	5	-5	1	3	10	97	3.06242649207576	1
"2028"	55	"uniform"	"mean"	5	-5	1	3	10	97	1.05808283999459	1
"2029"	60	"uniform"	"mean"	5	-5	1	3	10	97	3.17248085634927	1
"2030"	65	"uniform"	"mean"	5	-5	1	3	10	97	2.42962660556437	1
"2031"	70	"uniform"	"mean"	5	-5	1	3	10	97	1.17136778543839	1
"2032"	75	"uniform"	"mean"	5	-5	1	3	10	97	2.0705885094102	1
"2033"	80	"uniform"	"mean"	5	-5	1	3	10	97	2.91405363021744	1
"2034"	85	"uniform"	"mean"	5	-5	1	3	10	97	3.10457734444454	1
"2035"	90	"uniform"	"mean"	5	-5	1	3	10	97	1.6423761771159	1
"2036"	95	"uniform"	"mean"	5	-5	1	3	10	97	1.56753433497802	1
"2037"	100	"uniform"	"mean"	5	-5	1	3	10	97	2.34360901446728	1
"2038"	0	"uniform"	"mean"	5	-5	1	3	10	98	5	1
"2039"	5	"uniform"	"mean"	5	-5	1	3	10	98	5.64897489292513	1
"2040"	10	"uniform"	"mean"	5	-5	1	3	10	98	9.81147945042729	0
"2041"	15	"uniform"	"mean"	5	-5	1	3	10	98	5.59904468082105	1
"2042"	20	"uniform"	"mean"	5	-5	1	3	10	98	0.790716327696592	1
"2043"	25	"uniform"	"mean"	5	-5	1	3	10	98	4.58069527064774	1
"2044"	30	"uniform"	"mean"	5	-5	1	3	10	98	1.93643745855411	1
"2045"	35	"uniform"	"mean"	5	-5	1	3	10	98	3.62993075635983	1
"2046"	40	"uniform"	"mean"	5	-5	1	3	10	98	3.61667714461259	1
"2047"	45	"uniform"	"mean"	5	-5	1	3	10	98	1.07734984696829	1
"2048"	50	"uniform"	"mean"	5	-5	1	3	10	98	1.09971891847605	1
"2049"	55	"uniform"	"mean"	5	-5	1	3	10	98	2.59993766486308	1
"2050"	60	"uniform"	"mean"	5	-5	1	3	10	98	2.48751820482991	1
"2051"	65	"uniform"	"mean"	5	-5	1	3	10	98	2.01011866229325	1
"2052"	70	"uniform"	"mean"	5	-5	1	3	10	98	3.5133257581276	1
"2053"	75	"uniform"	"mean"	5	-5	1	3	10	98	2.57930651469313	1
"2054"	80	"uniform"	"mean"	5	-5	1	3	10	98	1.81650502887449	1
"2055"	85	"uniform"	"mean"	5	-5	1	3	10	98	3.0397988420214	1
"2056"	90	"uniform"	"mean"	5	-5	1	3	10	98	1.28472417372294	1
"2057"	95	"uniform"	"mean"	5	-5	1	3	10	98	1.650155058184	1
"2058"	100	"uniform"	"mean"	5	-5	1	3	10	98	0.573701825856626	1
"2059"	0	"uniform"	"mean"	5	-5	1	3	10	99	5	0
"2060"	5	"uniform"	"mean"	5	-5	1	3	10	99	11.0017924993907	0
"2061"	10	"uniform"	"mean"	5	-5	1	3	10	99	3.97476211019214	1
"2062"	15	"uniform"	"mean"	5	-5	1	3	10	99	6.71983296967258	1
"2063"	20	"uniform"	"mean"	5	-5	1	3	10	99	5.56399859359573	1
"2064"	25	"uniform"	"mean"	5	-5	1	3	10	99	4.28050188915034	0
"2065"	30	"uniform"	"mean"	5	-5	1	3	10	99	6.81317475374931	1
"2066"	35	"uniform"	"mean"	5	-5	1	3	10	99	3.66669304044512	1
"2067"	40	"uniform"	"mean"	5	-5	1	3	10	99	5.21551996056077	0
"2068"	45	"uniform"	"mean"	5	-5	1	3	10	99	1.83600494954741	1
"2069"	50	"uniform"	"mean"	5	-5	1	3	10	99	1.81869405076714	1
"2070"	55	"uniform"	"mean"	5	-5	1	3	10	99	4.48734073079042	1
"2071"	60	"uniform"	"mean"	5	-5	1	3	10	99	2.57851041130694	1
"2072"	65	"uniform"	"mean"	5	-5	1	3	10	99	2.36826653966424	1
"2073"	70	"uniform"	"mean"	5	-5	1	3	10	99	1.62104013208006	1
"2074"	75	"uniform"	"mean"	5	-5	1	3	10	99	1.55010698621352	1
"2075"	80	"uniform"	"mean"	5	-5	1	3	10	99	0.534983636026673	1
"2076"	85	"uniform"	"mean"	5	-5	1	3	10	99	1.17062726740451	1
"2077"	90	"uniform"	"mean"	5	-5	1	3	10	99	1.7034016211385	1
"2078"	95	"uniform"	"mean"	5	-5	1	3	10	99	1.15574502414456	1
"2079"	100	"uniform"	"mean"	5	-5	1	3	10	99	1.99490089736358	1
"2080"	0	"uniform"	"mean"	5	-5	1	3	10	100	5	1
"2081"	5	"uniform"	"mean"	5	-5	1	3	10	100	7.09473505033659	0
"2082"	10	"uniform"	"mean"	5	-5	1	3	10	100	4.69269416438345	0
"2083"	15	"uniform"	"mean"	5	-5	1	3	10	100	4.62762795252485	1
"2084"	20	"uniform"	"mean"	5	-5	1	3	10	100	3.96316288735789	0
"2085"	25	"uniform"	"mean"	5	-5	1	3	10	100	4.6134155884701	1
"2086"	30	"uniform"	"mean"	5	-5	1	3	10	100	4.62716864044901	1
"2087"	35	"uniform"	"mean"	5	-5	1	3	10	100	3.30652477876009	1
"2088"	40	"uniform"	"mean"	5	-5	1	3	10	100	4.04035295303643	1
"2089"	45	"uniform"	"mean"	5	-5	1	3	10	100	1.48835830277528	1
"2090"	50	"uniform"	"mean"	5	-5	1	3	10	100	3.73568779607702	1
"2091"	55	"uniform"	"mean"	5	-5	1	3	10	100	2.1970048929263	1
"2092"	60	"uniform"	"mean"	5	-5	1	3	10	100	2.11484095877506	1
"2093"	65	"uniform"	"mean"	5	-5	1	3	10	100	2.61248099955963	1
"2094"	70	"uniform"	"mean"	5	-5	1	3	10	100	2.72369621857985	1
"2095"	75	"uniform"	"mean"	5	-5	1	3	10	100	2.36620449250656	1
"2096"	80	"uniform"	"mean"	5	-5	1	3	10	100	2.6337858246983	1
"2097"	85	"uniform"	"mean"	5	-5	1	3	10	100	2.36381011777993	1
"2098"	90	"uniform"	"mean"	5	-5	1	3	10	100	1.50038803589316	1
"2099"	95	"uniform"	"mean"	5	-5	1	3	10	100	0.838761093415697	1
"2100"	100	"uniform"	"mean"	5	-5	1	3	10	100	1.70577396139532	1
"2101"	0	"uniform"	"mean"	5	-5	1	3	10	101	5	1
"2102"	5	"uniform"	"mean"	5	-5	1	3	10	101	6.70849968058855	0
"2103"	10	"uniform"	"mean"	5	-5	1	3	10	101	4.5152015878412	1
"2104"	15	"uniform"	"mean"	5	-5	1	3	10	101	5.98499347020626	1
"2105"	20	"uniform"	"mean"	5	-5	1	3	10	101	2.89767316210258	1
"2106"	25	"uniform"	"mean"	5	-5	1	3	10	101	4.48097164302036	1
"2107"	30	"uniform"	"mean"	5	-5	1	3	10	101	3.29143547413707	1
"2108"	35	"uniform"	"mean"	5	-5	1	3	10	101	3.61123622595724	1
"2109"	40	"uniform"	"mean"	5	-5	1	3	10	101	2.82313550847265	1
"2110"	45	"uniform"	"mean"	5	-5	1	3	10	101	1.95417472085056	1
"2111"	50	"uniform"	"mean"	5	-5	1	3	10	101	3.31646900174829	1
"2112"	55	"uniform"	"mean"	5	-5	1	3	10	101	0.976418711846866	1
"2113"	60	"uniform"	"mean"	5	-5	1	3	10	101	2.17718057154951	1
"2114"	65	"uniform"	"mean"	5	-5	1	3	10	101	2.22575358931165	1
"2115"	70	"uniform"	"mean"	5	-5	1	3	10	101	2.07564363644928	1
"2116"	75	"uniform"	"mean"	5	-5	1	3	10	101	1.86059318530946	1
"2117"	80	"uniform"	"mean"	5	-5	1	3	10	101	3.23766764788694	1
"2118"	85	"uniform"	"mean"	5	-5	1	3	10	101	1.44603219997427	1
"2119"	90	"uniform"	"mean"	5	-5	1	3	10	101	2.08115140433036	1
"2120"	95	"uniform"	"mean"	5	-5	1	3	10	101	0.894845422624585	1
"2121"	100	"uniform"	"mean"	5	-5	1	3	10	101	0.559552207511069	1
"2122"	0	"uniform"	"mean"	5	-5	1	3	10	102	5	1
"2123"	5	"uniform"	"mean"	5	-5	1	3	10	102	12.2214300975267	1
"2124"	10	"uniform"	"mean"	5	-5	1	3	10	102	1.03632045207885	1
"2125"	15	"uniform"	"mean"	5	-5	1	3	10	102	5.9350738160997	1
"2126"	20	"uniform"	"mean"	5	-5	1	3	10	102	3.73571539738518	1
"2127"	25	"uniform"	"mean"	5	-5	1	3	10	102	3.53921157050432	1
"2128"	30	"uniform"	"mean"	5	-5	1	3	10	102	4.08826820716007	1
"2129"	35	"uniform"	"mean"	5	-5	1	3	10	102	1.83671742016395	1
"2130"	40	"uniform"	"mean"	5	-5	1	3	10	102	2.6996235519041	1
"2131"	45	"uniform"	"mean"	5	-5	1	3	10	102	2.78186472724982	1
"2132"	50	"uniform"	"mean"	5	-5	1	3	10	102	1.68937647539261	1
"2133"	55	"uniform"	"mean"	5	-5	1	3	10	102	2.01541544601283	1
"2134"	60	"uniform"	"mean"	5	-5	1	3	10	102	3.04662613127877	1
"2135"	65	"uniform"	"mean"	5	-5	1	3	10	102	2.98717424105176	1
"2136"	70	"uniform"	"mean"	5	-5	1	3	10	102	2.14585448834891	1
"2137"	75	"uniform"	"mean"	5	-5	1	3	10	102	0.920494060810481	1
"2138"	80	"uniform"	"mean"	5	-5	1	3	10	102	1.72683085253054	1
"2139"	85	"uniform"	"mean"	5	-5	1	3	10	102	1.7551271732707	1
"2140"	90	"uniform"	"mean"	5	-5	1	3	10	102	2.20172637077501	1
"2141"	95	"uniform"	"mean"	5	-5	1	3	10	102	1.68279823189882	1
"2142"	100	"uniform"	"mean"	5	-5	1	3	10	102	1.19581505868785	1
"2143"	0	"uniform"	"mean"	5	-5	1	3	10	103	5	0
"2144"	5	"uniform"	"mean"	5	-5	1	3	10	103	5.04859708251419	0
"2145"	10	"uniform"	"mean"	5	-5	1	3	10	103	6.37962606952599	1
"2146"	15	"uniform"	"mean"	5	-5	1	3	10	103	3.65178361423026	1
"2147"	20	"uniform"	"mean"	5	-5	1	3	10	103	7.0526288857767	1
"2148"	25	"uniform"	"mean"	5	-5	1	3	10	103	4.8171934705061	0
"2149"	30	"uniform"	"mean"	5	-5	1	3	10	103	3.75865329364487	1
"2150"	35	"uniform"	"mean"	5	-5	1	3	10	103	2.2021090080974	1
"2151"	40	"uniform"	"mean"	5	-5	1	3	10	103	0.974012797484324	1
"2152"	45	"uniform"	"mean"	5	-5	1	3	10	103	3.33938237785629	1
"2153"	50	"uniform"	"mean"	5	-5	1	3	10	103	1.64901203659091	1
"2154"	55	"uniform"	"mean"	5	-5	1	3	10	103	1.99225673384261	1
"2155"	60	"uniform"	"mean"	5	-5	1	3	10	103	3.24182383255115	1
"2156"	65	"uniform"	"mean"	5	-5	1	3	10	103	1.41818202858189	1
"2157"	70	"uniform"	"mean"	5	-5	1	3	10	103	2.04911432386359	1
"2158"	75	"uniform"	"mean"	5	-5	1	3	10	103	1.9430396480422	1
"2159"	80	"uniform"	"mean"	5	-5	1	3	10	103	2.51952763777031	1
"2160"	85	"uniform"	"mean"	5	-5	1	3	10	103	3.18195500693996	1
"2161"	90	"uniform"	"mean"	5	-5	1	3	10	103	1.46754507450971	1
"2162"	95	"uniform"	"mean"	5	-5	1	3	10	103	1.19562549616251	1
"2163"	100	"uniform"	"mean"	5	-5	1	3	10	103	1.492818782799	1
"2164"	0	"uniform"	"mean"	5	-5	1	3	10	104	5	0
"2165"	5	"uniform"	"mean"	5	-5	1	3	10	104	4.8907526343939	0
"2166"	10	"uniform"	"mean"	5	-5	1	3	10	104	6.169604108773	1
"2167"	15	"uniform"	"mean"	5	-5	1	3	10	104	4.99884984113105	1
"2168"	20	"uniform"	"mean"	5	-5	1	3	10	104	3.82915291902729	1
"2169"	25	"uniform"	"mean"	5	-5	1	3	10	104	2.59656448361111	1
"2170"	30	"uniform"	"mean"	5	-5	1	3	10	104	4.47598318662056	1
"2171"	35	"uniform"	"mean"	5	-5	1	3	10	104	4.30127912887637	1
"2172"	40	"uniform"	"mean"	5	-5	1	3	10	104	2.49918569378374	1
"2173"	45	"uniform"	"mean"	5	-5	1	3	10	104	3.37326057363343	1
"2174"	50	"uniform"	"mean"	5	-5	1	3	10	104	2.6078839707499	1
"2175"	55	"uniform"	"mean"	5	-5	1	3	10	104	1.67798560092891	1
"2176"	60	"uniform"	"mean"	5	-5	1	3	10	104	3.02249882711815	1
"2177"	65	"uniform"	"mean"	5	-5	1	3	10	104	2.78381207868868	1
"2178"	70	"uniform"	"mean"	5	-5	1	3	10	104	2.5674725325331	1
"2179"	75	"uniform"	"mean"	5	-5	1	3	10	104	1.80850769973043	1
"2180"	80	"uniform"	"mean"	5	-5	1	3	10	104	1.91100286131973	1
"2181"	85	"uniform"	"mean"	5	-5	1	3	10	104	1.60451629818174	1
"2182"	90	"uniform"	"mean"	5	-5	1	3	10	104	1.05242262227251	1
"2183"	95	"uniform"	"mean"	5	-5	1	3	10	104	1.68982542337478	1
"2184"	100	"uniform"	"mean"	5	-5	1	3	10	104	0.650718649019091	1
"2185"	0	"uniform"	"mean"	5	-5	1	3	10	105	5	0
"2186"	5	"uniform"	"mean"	5	-5	1	3	10	105	9.53128243250024	0
"2187"	10	"uniform"	"mean"	5	-5	1	3	10	105	2.9070968607876	0
"2188"	15	"uniform"	"mean"	5	-5	1	3	10	105	2.92038884171736	1
"2189"	20	"uniform"	"mean"	5	-5	1	3	10	105	4.27671964596145	0
"2190"	25	"uniform"	"mean"	5	-5	1	3	10	105	4.02454462389177	1
"2191"	30	"uniform"	"mean"	5	-5	1	3	10	105	1.74211626288644	1
"2192"	35	"uniform"	"mean"	5	-5	1	3	10	105	4.80310248855769	1
"2193"	40	"uniform"	"mean"	5	-5	1	3	10	105	3.56527486402971	1
"2194"	45	"uniform"	"mean"	5	-5	1	3	10	105	1.62972147315263	1
"2195"	50	"uniform"	"mean"	5	-5	1	3	10	105	5.13382759690256	1
"2196"	55	"uniform"	"mean"	5	-5	1	3	10	105	2.7570490822764	1
"2197"	60	"uniform"	"mean"	5	-5	1	3	10	105	3.03685902734145	1
"2198"	65	"uniform"	"mean"	5	-5	1	3	10	105	2.50494090550802	1
