"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"4302"	85	"uniform"	"mean"	5	-5	1	1	60	205	9.96516720172636	0
"4303"	90	"uniform"	"mean"	5	-5	1	1	60	205	6.40680213492561	1
"4304"	95	"uniform"	"mean"	5	-5	1	1	60	205	7.32043414999553	1
"4305"	100	"uniform"	"mean"	5	-5	1	1	60	205	6.64364219523925	1
"4306"	0	"uniform"	"mean"	5	-5	1	1	60	206	5	1
"4307"	5	"uniform"	"mean"	5	-5	1	1	60	206	23.3797057497827	0
"4308"	10	"uniform"	"mean"	5	-5	1	1	60	206	25.7843087063604	1
"4309"	15	"uniform"	"mean"	5	-5	1	1	60	206	24.6428732556877	1
"4310"	20	"uniform"	"mean"	5	-5	1	1	60	206	18.4481051536179	1
"4311"	25	"uniform"	"mean"	5	-5	1	1	60	206	15.9154693378487	0
"4312"	30	"uniform"	"mean"	5	-5	1	1	60	206	15.4980661568839	1
"4313"	35	"uniform"	"mean"	5	-5	1	1	60	206	16.8391605284781	1
"4314"	40	"uniform"	"mean"	5	-5	1	1	60	206	21.5025871668702	1
"4315"	45	"uniform"	"mean"	5	-5	1	1	60	206	1.76702644031202	1
"4316"	50	"uniform"	"mean"	5	-5	1	1	60	206	15.7870370187389	0
"4317"	55	"uniform"	"mean"	5	-5	1	1	60	206	8.25730394392948	1
"4318"	60	"uniform"	"mean"	5	-5	1	1	60	206	11.9123055277214	0
"4319"	65	"uniform"	"mean"	5	-5	1	1	60	206	9.07067668573646	0
"4320"	70	"uniform"	"mean"	5	-5	1	1	60	206	5.53975479676251	0
"4321"	75	"uniform"	"mean"	5	-5	1	1	60	206	13.054999553312	0
"4322"	80	"uniform"	"mean"	5	-5	1	1	60	206	5.61550911760873	1
"4323"	85	"uniform"	"mean"	5	-5	1	1	60	206	6.4462979473321	1
"4324"	90	"uniform"	"mean"	5	-5	1	1	60	206	10.53457502083	0
"4325"	95	"uniform"	"mean"	5	-5	1	1	60	206	8.49037673695765	0
"4326"	100	"uniform"	"mean"	5	-5	1	1	60	206	5.82134902704239	1
"4327"	0	"uniform"	"mean"	5	-5	1	1	60	207	5	0
"4328"	5	"uniform"	"mean"	5	-5	1	1	60	207	17.7260844092103	1
"4329"	10	"uniform"	"mean"	5	-5	1	1	60	207	10.646750571459	0
"4330"	15	"uniform"	"mean"	5	-5	1	1	60	207	52.4397852698625	0
"4331"	20	"uniform"	"mean"	5	-5	1	1	60	207	21.2377302108564	0
"4332"	25	"uniform"	"mean"	5	-5	1	1	60	207	13.7002144798964	1
"4333"	30	"uniform"	"mean"	5	-5	1	1	60	207	15.3618042338691	1
"4334"	35	"uniform"	"mean"	5	-5	1	1	60	207	18.9853514382988	0
"4335"	40	"uniform"	"mean"	5	-5	1	1	60	207	25.2500453315929	1
"4336"	45	"uniform"	"mean"	5	-5	1	1	60	207	30.1096659994706	1
"4337"	50	"uniform"	"mean"	5	-5	1	1	60	207	18.5326069526435	1
"4338"	55	"uniform"	"mean"	5	-5	1	1	60	207	11.9572824855543	0
"4339"	60	"uniform"	"mean"	5	-5	1	1	60	207	8.19686745655097	1
"4340"	65	"uniform"	"mean"	5	-5	1	1	60	207	4.87774551315827	1
"4341"	70	"uniform"	"mean"	5	-5	1	1	60	207	20.1496165511439	1
"4342"	75	"uniform"	"mean"	5	-5	1	1	60	207	16.6044664613922	0
"4343"	80	"uniform"	"mean"	5	-5	1	1	60	207	0.878517947013147	1
"4344"	85	"uniform"	"mean"	5	-5	1	1	60	207	11.6302746377405	0
"4345"	90	"uniform"	"mean"	5	-5	1	1	60	207	10.9224653582045	1
"4346"	95	"uniform"	"mean"	5	-5	1	1	60	207	4.01262263804543	1
"4347"	100	"uniform"	"mean"	5	-5	1	1	60	207	4.95726662186268	1
"4348"	0	"uniform"	"mean"	5	-5	1	1	60	208	5	0
"4349"	5	"uniform"	"mean"	5	-5	1	1	60	208	21.5531337422259	1
"4350"	10	"uniform"	"mean"	5	-5	1	1	60	208	18.017611206753	0
"4351"	15	"uniform"	"mean"	5	-5	1	1	60	208	24.6625139300099	1
"4352"	20	"uniform"	"mean"	5	-5	1	1	60	208	17.6502015185771	1
"4353"	25	"uniform"	"mean"	5	-5	1	1	60	208	4.53071438985055	1
"4354"	30	"uniform"	"mean"	5	-5	1	1	60	208	17.9258281600941	0
"4355"	35	"uniform"	"mean"	5	-5	1	1	60	208	14.159140780816	0
"4356"	40	"uniform"	"mean"	5	-5	1	1	60	208	5.86105176554302	1
"4357"	45	"uniform"	"mean"	5	-5	1	1	60	208	20.8054573547767	1
"4358"	50	"uniform"	"mean"	5	-5	1	1	60	208	18.0778461216229	1
"4359"	55	"uniform"	"mean"	5	-5	1	1	60	208	11.0018279273131	1
"4360"	60	"uniform"	"mean"	5	-5	1	1	60	208	17.485072705696	0
"4361"	65	"uniform"	"mean"	5	-5	1	1	60	208	6.27927253967996	0
"4362"	70	"uniform"	"mean"	5	-5	1	1	60	208	10.3120622590136	1
"4363"	75	"uniform"	"mean"	5	-5	1	1	60	208	6.35584451982052	1
"4364"	80	"uniform"	"mean"	5	-5	1	1	60	208	9.13879503746957	1
"4365"	85	"uniform"	"mean"	5	-5	1	1	60	208	10.5166173980582	0
"4366"	90	"uniform"	"mean"	5	-5	1	1	60	208	6.03868248827556	1
"4367"	95	"uniform"	"mean"	5	-5	1	1	60	208	6.92593313952265	1
"4368"	100	"uniform"	"mean"	5	-5	1	1	60	208	7.52430396882085	0
"4369"	0	"uniform"	"mean"	5	-5	1	1	60	209	5	0
"4370"	5	"uniform"	"mean"	5	-5	1	1	60	209	6.72727197385634	1
"4371"	10	"uniform"	"mean"	5	-5	1	1	60	209	16.393525147155	1
"4372"	15	"uniform"	"mean"	5	-5	1	1	60	209	18.3919898034196	0
"4373"	20	"uniform"	"mean"	5	-5	1	1	60	209	14.5038685676704	1
"4374"	25	"uniform"	"mean"	5	-5	1	1	60	209	11.168780244565	0
"4375"	30	"uniform"	"mean"	5	-5	1	1	60	209	19.6031444400486	1
"4376"	35	"uniform"	"mean"	5	-5	1	1	60	209	3.02731277618034	1
"4377"	40	"uniform"	"mean"	5	-5	1	1	60	209	18.2414404808008	1
"4378"	45	"uniform"	"mean"	5	-5	1	1	60	209	14.0869223142144	0
"4379"	50	"uniform"	"mean"	5	-5	1	1	60	209	6.180852134007	1
"4380"	55	"uniform"	"mean"	5	-5	1	1	60	209	5.19770701796902	1
"4381"	60	"uniform"	"mean"	5	-5	1	1	60	209	8.99016936269326	1
"4382"	65	"uniform"	"mean"	5	-5	1	1	60	209	2.33231011524393	1
"4383"	70	"uniform"	"mean"	5	-5	1	1	60	209	13.0933529312443	1
"4384"	75	"uniform"	"mean"	5	-5	1	1	60	209	23.1064686806614	0
"4385"	80	"uniform"	"mean"	5	-5	1	1	60	209	6.3303188843436	1
"4386"	85	"uniform"	"mean"	5	-5	1	1	60	209	6.47147813054472	0
"4387"	90	"uniform"	"mean"	5	-5	1	1	60	209	4.60834759313638	1
"4388"	95	"uniform"	"mean"	5	-5	1	1	60	209	8.98772580398489	1
"4389"	100	"uniform"	"mean"	5	-5	1	1	60	209	3.24884255205928	1
"4390"	0	"uniform"	"mean"	5	-5	1	1	60	210	5	1
"4391"	5	"uniform"	"mean"	5	-5	1	1	60	210	55.3073383950318	1
"4392"	10	"uniform"	"mean"	5	-5	1	1	60	210	1.71313856684465	1
"4393"	15	"uniform"	"mean"	5	-5	1	1	60	210	46.3719222560412	1
"4394"	20	"uniform"	"mean"	5	-5	1	1	60	210	49.0781333519662	0
"4395"	25	"uniform"	"mean"	5	-5	1	1	60	210	17.7211130307475	0
"4396"	30	"uniform"	"mean"	5	-5	1	1	60	210	36.2241589635843	1
"4397"	35	"uniform"	"mean"	5	-5	1	1	60	210	19.4114638648038	1
"4398"	40	"uniform"	"mean"	5	-5	1	1	60	210	8.10236242087638	1
"4399"	45	"uniform"	"mean"	5	-5	1	1	60	210	1.37081288366075	1
"4400"	50	"uniform"	"mean"	5	-5	1	1	60	210	9.21773705626179	1
"4401"	55	"uniform"	"mean"	5	-5	1	1	60	210	15.9603229687213	0
"4402"	60	"uniform"	"mean"	5	-5	1	1	60	210	20.5412978937034	1
"4403"	65	"uniform"	"mean"	5	-5	1	1	60	210	15.2016723849423	0
"4404"	70	"uniform"	"mean"	5	-5	1	1	60	210	16.0966809650923	0
"4405"	75	"uniform"	"mean"	5	-5	1	1	60	210	3.92225764034825	1
"4406"	80	"uniform"	"mean"	5	-5	1	1	60	210	6.51759569085213	0
"4407"	85	"uniform"	"mean"	5	-5	1	1	60	210	9.93649005659815	1
"4408"	90	"uniform"	"mean"	5	-5	1	1	60	210	8.32025945395567	0
"4409"	95	"uniform"	"mean"	5	-5	1	1	60	210	11.8346252467637	1
"4410"	100	"uniform"	"mean"	5	-5	1	1	60	210	6.05039144775669	0
"4411"	0	"uniform"	"mean"	5	-5	1	1	60	211	5	0
"4412"	5	"uniform"	"mean"	5	-5	1	1	60	211	48.3561662177409	1
"4413"	10	"uniform"	"mean"	5	-5	1	1	60	211	29.7070542901897	1
"4414"	15	"uniform"	"mean"	5	-5	1	1	60	211	22.9056746978757	0
"4415"	20	"uniform"	"mean"	5	-5	1	1	60	211	30.2619669970697	1
"4416"	25	"uniform"	"mean"	5	-5	1	1	60	211	18.1687070985484	1
"4417"	30	"uniform"	"mean"	5	-5	1	1	60	211	23.9338908758361	0
"4418"	35	"uniform"	"mean"	5	-5	1	1	60	211	12.4985482028687	1
"4419"	40	"uniform"	"mean"	5	-5	1	1	60	211	13.6908525727108	0
"4420"	45	"uniform"	"mean"	5	-5	1	1	60	211	4.60066264241262	1
"4421"	50	"uniform"	"mean"	5	-5	1	1	60	211	12.907746184846	1
"4422"	55	"uniform"	"mean"	5	-5	1	1	60	211	14.7599887168252	0
"4423"	60	"uniform"	"mean"	5	-5	1	1	60	211	17.0059882756582	0
"4424"	65	"uniform"	"mean"	5	-5	1	1	60	211	7.02789338559451	1
"4425"	70	"uniform"	"mean"	5	-5	1	1	60	211	12.355404317266	0
"4426"	75	"uniform"	"mean"	5	-5	1	1	60	211	10.271264189681	1
"4427"	80	"uniform"	"mean"	5	-5	1	1	60	211	9.09873052194586	0
"4428"	85	"uniform"	"mean"	5	-5	1	1	60	211	4.77596147151956	1
"4429"	90	"uniform"	"mean"	5	-5	1	1	60	211	4.71503277423359	1
"4430"	95	"uniform"	"mean"	5	-5	1	1	60	211	10.6138528250968	1
"4431"	100	"uniform"	"mean"	5	-5	1	1	60	211	5.2519485436371	1
"4432"	0	"uniform"	"mean"	5	-5	1	1	60	212	5	0
"4433"	5	"uniform"	"mean"	5	-5	1	1	60	212	10.6217995473153	1
"4434"	10	"uniform"	"mean"	5	-5	1	1	60	212	8.41451107026871	0
"4435"	15	"uniform"	"mean"	5	-5	1	1	60	212	6.64328208171716	1
"4436"	20	"uniform"	"mean"	5	-5	1	1	60	212	21.8608802060998	1
"4437"	25	"uniform"	"mean"	5	-5	1	1	60	212	27.0448643572314	1
"4438"	30	"uniform"	"mean"	5	-5	1	1	60	212	12.4289601312804	1
"4439"	35	"uniform"	"mean"	5	-5	1	1	60	212	4.3287599958799	1
"4440"	40	"uniform"	"mean"	5	-5	1	1	60	212	10.5526341095532	1
"4441"	45	"uniform"	"mean"	5	-5	1	1	60	212	2.50074508594478	1
"4442"	50	"uniform"	"mean"	5	-5	1	1	60	212	23.6703420831349	1
"4443"	55	"uniform"	"mean"	5	-5	1	1	60	212	8.76300000521725	1
"4444"	60	"uniform"	"mean"	5	-5	1	1	60	212	12.5035865146091	1
"4445"	65	"uniform"	"mean"	5	-5	1	1	60	212	5.5398093074468	1
"4446"	70	"uniform"	"mean"	5	-5	1	1	60	212	1.99769573081799	1
"4447"	75	"uniform"	"mean"	5	-5	1	1	60	212	9.60631097050127	1
"4448"	80	"uniform"	"mean"	5	-5	1	1	60	212	13.0081465903265	1
"4449"	85	"uniform"	"mean"	5	-5	1	1	60	212	12.0877519665333	1
"4450"	90	"uniform"	"mean"	5	-5	1	1	60	212	10.2934127181339	0
"4451"	95	"uniform"	"mean"	5	-5	1	1	60	212	11.5867466998307	1
"4452"	100	"uniform"	"mean"	5	-5	1	1	60	212	7.48809435436575	1
"4453"	0	"uniform"	"mean"	5	-5	1	1	60	213	5	0
"4454"	5	"uniform"	"mean"	5	-5	1	1	60	213	42.9071512396616	0
"4455"	10	"uniform"	"mean"	5	-5	1	1	60	213	13.6212493624446	1
"4456"	15	"uniform"	"mean"	5	-5	1	1	60	213	36.0273730693347	1
"4457"	20	"uniform"	"mean"	5	-5	1	1	60	213	34.6967538122362	0
"4458"	25	"uniform"	"mean"	5	-5	1	1	60	213	19.6087806826219	1
"4459"	30	"uniform"	"mean"	5	-5	1	1	60	213	13.0474632054908	1
"4460"	35	"uniform"	"mean"	5	-5	1	1	60	213	12.5159698593898	0
"4461"	40	"uniform"	"mean"	5	-5	1	1	60	213	16.1459843606574	0
"4462"	45	"uniform"	"mean"	5	-5	1	1	60	213	15.9960600750636	1
"4463"	50	"uniform"	"mean"	5	-5	1	1	60	213	12.4192281018922	1
"4464"	55	"uniform"	"mean"	5	-5	1	1	60	213	23.6226152753661	1
"4465"	60	"uniform"	"mean"	5	-5	1	1	60	213	10.1250786225603	1
"4466"	65	"uniform"	"mean"	5	-5	1	1	60	213	3.99687533622965	1
"4467"	70	"uniform"	"mean"	5	-5	1	1	60	213	15.6336071502562	0
"4468"	75	"uniform"	"mean"	5	-5	1	1	60	213	3.14975002067298	1
"4469"	80	"uniform"	"mean"	5	-5	1	1	60	213	6.7069339804897	0
"4470"	85	"uniform"	"mean"	5	-5	1	1	60	213	7.46201184208025	0
"4471"	90	"uniform"	"mean"	5	-5	1	1	60	213	5.52691915995815	1
"4472"	95	"uniform"	"mean"	5	-5	1	1	60	213	6.47599426222388	1
"4473"	100	"uniform"	"mean"	5	-5	1	1	60	213	10.9282512285724	1
"4474"	0	"uniform"	"mean"	5	-5	1	1	60	214	5	0
"4475"	5	"uniform"	"mean"	5	-5	1	1	60	214	94.1664012609852	1
"4476"	10	"uniform"	"mean"	5	-5	1	1	60	214	28.1430758554041	1
"4477"	15	"uniform"	"mean"	5	-5	1	1	60	214	34.976751663131	1
"4478"	20	"uniform"	"mean"	5	-5	1	1	60	214	19.9114357872031	0
"4479"	25	"uniform"	"mean"	5	-5	1	1	60	214	15.6336668340721	1
"4480"	30	"uniform"	"mean"	5	-5	1	1	60	214	7.50475038197424	1
"4481"	35	"uniform"	"mean"	5	-5	1	1	60	214	8.69909956892491	1
"4482"	40	"uniform"	"mean"	5	-5	1	1	60	214	31.6956509625315	0
"4483"	45	"uniform"	"mean"	5	-5	1	1	60	214	13.1549006465259	1
"4484"	50	"uniform"	"mean"	5	-5	1	1	60	214	18.1057978947279	1
"4485"	55	"uniform"	"mean"	5	-5	1	1	60	214	11.2901593474302	1
"4486"	60	"uniform"	"mean"	5	-5	1	1	60	214	16.0348864732701	1
"4487"	65	"uniform"	"mean"	5	-5	1	1	60	214	13.3777467137449	1
"4488"	70	"uniform"	"mean"	5	-5	1	1	60	214	11.2140342694183	0
"4489"	75	"uniform"	"mean"	5	-5	1	1	60	214	16.2952421789905	1
"4490"	80	"uniform"	"mean"	5	-5	1	1	60	214	13.213859088922	0
"4491"	85	"uniform"	"mean"	5	-5	1	1	60	214	3.89480726930845	1
"4492"	90	"uniform"	"mean"	5	-5	1	1	60	214	3.16123001152266	1
"4493"	95	"uniform"	"mean"	5	-5	1	1	60	214	10.8111247297759	0
"4494"	100	"uniform"	"mean"	5	-5	1	1	60	214	11.2243268944147	1
"4495"	0	"uniform"	"mean"	5	-5	1	1	60	215	5	0
"4496"	5	"uniform"	"mean"	5	-5	1	1	60	215	76.5122609517872	0
"4497"	10	"uniform"	"mean"	5	-5	1	1	60	215	10.5290362741229	1
"4498"	15	"uniform"	"mean"	5	-5	1	1	60	215	16.0085745108648	0
"4499"	20	"uniform"	"mean"	5	-5	1	1	60	215	8.86464137682617	1
"4500"	25	"uniform"	"mean"	5	-5	1	1	60	215	33.4125309068861	1
"4501"	30	"uniform"	"mean"	5	-5	1	1	60	215	5.62731465711106	0
"4502"	35	"uniform"	"mean"	5	-5	1	1	60	215	8.85578305369504	0
"4503"	40	"uniform"	"mean"	5	-5	1	1	60	215	19.1022868304625	0
"4504"	45	"uniform"	"mean"	5	-5	1	1	60	215	16.6180918680381	0
"4505"	50	"uniform"	"mean"	5	-5	1	1	60	215	12.2849708548957	1
"4506"	55	"uniform"	"mean"	5	-5	1	1	60	215	10.9694539251559	1
"4507"	60	"uniform"	"mean"	5	-5	1	1	60	215	21.0374880672165	1
"4508"	65	"uniform"	"mean"	5	-5	1	1	60	215	1.90187353708109	1
"4509"	70	"uniform"	"mean"	5	-5	1	1	60	215	7.27267271945877	1
"4510"	75	"uniform"	"mean"	5	-5	1	1	60	215	11.2366968417425	0
"4511"	80	"uniform"	"mean"	5	-5	1	1	60	215	16.8185733363602	1
"4512"	85	"uniform"	"mean"	5	-5	1	1	60	215	4.99412161485034	1
"4513"	90	"uniform"	"mean"	5	-5	1	1	60	215	4.07292667972029	1
"4514"	95	"uniform"	"mean"	5	-5	1	1	60	215	2.98216350257317	1
"4515"	100	"uniform"	"mean"	5	-5	1	1	60	215	7.50695727140031	1
"4516"	0	"uniform"	"mean"	5	-5	1	1	60	216	5	0
"4517"	5	"uniform"	"mean"	5	-5	1	1	60	216	61.40892645062	1
"4518"	10	"uniform"	"mean"	5	-5	1	1	60	216	35.9131089186002	1
"4519"	15	"uniform"	"mean"	5	-5	1	1	60	216	29.5278221155393	0
"4520"	20	"uniform"	"mean"	5	-5	1	1	60	216	3.95625751120318	1
"4521"	25	"uniform"	"mean"	5	-5	1	1	60	216	26.5296126753887	0
"4522"	30	"uniform"	"mean"	5	-5	1	1	60	216	17.5493438640754	1
"4523"	35	"uniform"	"mean"	5	-5	1	1	60	216	12.9665241575402	0
"4524"	40	"uniform"	"mean"	5	-5	1	1	60	216	6.45934623728621	1
"4525"	45	"uniform"	"mean"	5	-5	1	1	60	216	13.2879302862166	1
"4526"	50	"uniform"	"mean"	5	-5	1	1	60	216	8.51101660496095	1
"4527"	55	"uniform"	"mean"	5	-5	1	1	60	216	0.866074336857356	1
"4528"	60	"uniform"	"mean"	5	-5	1	1	60	216	9.40834593029648	1
"4529"	65	"uniform"	"mean"	5	-5	1	1	60	216	6.5813078055397	1
"4530"	70	"uniform"	"mean"	5	-5	1	1	60	216	7.86358995339822	1
"4531"	75	"uniform"	"mean"	5	-5	1	1	60	216	18.6351670229297	1
"4532"	80	"uniform"	"mean"	5	-5	1	1	60	216	7.06068836972741	1
"4533"	85	"uniform"	"mean"	5	-5	1	1	60	216	6.80788223762936	1
"4534"	90	"uniform"	"mean"	5	-5	1	1	60	216	11.7435951215249	0
"4535"	95	"uniform"	"mean"	5	-5	1	1	60	216	7.77150227050775	1
"4536"	100	"uniform"	"mean"	5	-5	1	1	60	216	7.39035215747259	0
"4537"	0	"uniform"	"mean"	5	-5	1	1	60	217	5	0
"4538"	5	"uniform"	"mean"	5	-5	1	1	60	217	17.0081486041655	1
"4539"	10	"uniform"	"mean"	5	-5	1	1	60	217	8.7428348728825	0
"4540"	15	"uniform"	"mean"	5	-5	1	1	60	217	13.8168284528492	1
"4541"	20	"uniform"	"mean"	5	-5	1	1	60	217	17.6966479467389	0
"4542"	25	"uniform"	"mean"	5	-5	1	1	60	217	37.970249858431	1
"4543"	30	"uniform"	"mean"	5	-5	1	1	60	217	13.9937256758364	0
"4544"	35	"uniform"	"mean"	5	-5	1	1	60	217	22.984358153874	1
"4545"	40	"uniform"	"mean"	5	-5	1	1	60	217	13.5405044973478	0
"4546"	45	"uniform"	"mean"	5	-5	1	1	60	217	10.4387978577051	1
"4547"	50	"uniform"	"mean"	5	-5	1	1	60	217	12.6995381682537	1
"4548"	55	"uniform"	"mean"	5	-5	1	1	60	217	8.77682282643869	0
"4549"	60	"uniform"	"mean"	5	-5	1	1	60	217	10.9839872356612	0
"4550"	65	"uniform"	"mean"	5	-5	1	1	60	217	11.4227259183292	1
"4551"	70	"uniform"	"mean"	5	-5	1	1	60	217	2.12027157204523	1
"4552"	75	"uniform"	"mean"	5	-5	1	1	60	217	9.55040423966163	0
"4553"	80	"uniform"	"mean"	5	-5	1	1	60	217	8.78403494224863	0
"4554"	85	"uniform"	"mean"	5	-5	1	1	60	217	6.77614217067196	1
"4555"	90	"uniform"	"mean"	5	-5	1	1	60	217	7.73791584921759	0
"4556"	95	"uniform"	"mean"	5	-5	1	1	60	217	8.94014420239717	1
"4557"	100	"uniform"	"mean"	5	-5	1	1	60	217	7.36714604424346	1
"4558"	0	"uniform"	"mean"	5	-5	1	1	60	218	5	0
"4559"	5	"uniform"	"mean"	5	-5	1	1	60	218	12.7889393481986	0
"4560"	10	"uniform"	"mean"	5	-5	1	1	60	218	17.3023528094614	1
"4561"	15	"uniform"	"mean"	5	-5	1	1	60	218	43.5979651959023	0
"4562"	20	"uniform"	"mean"	5	-5	1	1	60	218	3.72532459342556	1
"4563"	25	"uniform"	"mean"	5	-5	1	1	60	218	9.97912508699913	1
"4564"	30	"uniform"	"mean"	5	-5	1	1	60	218	24.4885193869182	1
"4565"	35	"uniform"	"mean"	5	-5	1	1	60	218	5.21141842171937	1
"4566"	40	"uniform"	"mean"	5	-5	1	1	60	218	25.8590594963503	1
"4567"	45	"uniform"	"mean"	5	-5	1	1	60	218	12.7377719600952	1
"4568"	50	"uniform"	"mean"	5	-5	1	1	60	218	6.04175572138162	1
"4569"	55	"uniform"	"mean"	5	-5	1	1	60	218	13.9642908161691	1
"4570"	60	"uniform"	"mean"	5	-5	1	1	60	218	10.825878196269	1
"4571"	65	"uniform"	"mean"	5	-5	1	1	60	218	6.61180596747803	0
"4572"	70	"uniform"	"mean"	5	-5	1	1	60	218	8.95237504504872	1
"4573"	75	"uniform"	"mean"	5	-5	1	1	60	218	7.95842143727385	0
"4574"	80	"uniform"	"mean"	5	-5	1	1	60	218	9.83031869190022	1
"4575"	85	"uniform"	"mean"	5	-5	1	1	60	218	9.26098809255532	1
"4576"	90	"uniform"	"mean"	5	-5	1	1	60	218	10.2270073051447	1
"4577"	95	"uniform"	"mean"	5	-5	1	1	60	218	1.97959756504993	1
"4578"	100	"uniform"	"mean"	5	-5	1	1	60	218	8.53177538682637	1
"4579"	0	"uniform"	"mean"	5	-5	1	1	60	219	5	0
"4580"	5	"uniform"	"mean"	5	-5	1	1	60	219	45.9975498580568	0
"4581"	10	"uniform"	"mean"	5	-5	1	1	60	219	22.9190374396824	1
"4582"	15	"uniform"	"mean"	5	-5	1	1	60	219	31.2062567372636	1
"4583"	20	"uniform"	"mean"	5	-5	1	1	60	219	23.0812468948396	1
"4584"	25	"uniform"	"mean"	5	-5	1	1	60	219	7.89584340574987	1
"4585"	30	"uniform"	"mean"	5	-5	1	1	60	219	13.8214407429621	0
"4586"	35	"uniform"	"mean"	5	-5	1	1	60	219	11.6439979001099	0
"4587"	40	"uniform"	"mean"	5	-5	1	1	60	219	2.80604082499652	1
"4588"	45	"uniform"	"mean"	5	-5	1	1	60	219	14.7840366007862	1
"4589"	50	"uniform"	"mean"	5	-5	1	1	60	219	22.6920817807105	1
"4590"	55	"uniform"	"mean"	5	-5	1	1	60	219	15.2732231058542	1
"4591"	60	"uniform"	"mean"	5	-5	1	1	60	219	8.33152714891619	0
"4592"	65	"uniform"	"mean"	5	-5	1	1	60	219	9.02338715675941	0
"4593"	70	"uniform"	"mean"	5	-5	1	1	60	219	10.5164870287655	1
"4594"	75	"uniform"	"mean"	5	-5	1	1	60	219	3.97192834021355	1
"4595"	80	"uniform"	"mean"	5	-5	1	1	60	219	9.19107178218539	0
"4596"	85	"uniform"	"mean"	5	-5	1	1	60	219	18.3299960870865	1
"4597"	90	"uniform"	"mean"	5	-5	1	1	60	219	3.2938055809181	1
"4598"	95	"uniform"	"mean"	5	-5	1	1	60	219	11.514467328814	0
"4599"	100	"uniform"	"mean"	5	-5	1	1	60	219	10.4160844086498	0
"4600"	0	"uniform"	"mean"	5	-5	1	1	60	220	5	1
"4601"	5	"uniform"	"mean"	5	-5	1	1	60	220	47.0754472836913	0
"4602"	10	"uniform"	"mean"	5	-5	1	1	60	220	26.1928398993319	0
"4603"	15	"uniform"	"mean"	5	-5	1	1	60	220	25.6674519530161	1
"4604"	20	"uniform"	"mean"	5	-5	1	1	60	220	26.3611629812049	0
"4605"	25	"uniform"	"mean"	5	-5	1	1	60	220	2.70292068077772	1
"4606"	30	"uniform"	"mean"	5	-5	1	1	60	220	11.166660552594	1
"4607"	35	"uniform"	"mean"	5	-5	1	1	60	220	2.2104033955619	1
"4608"	40	"uniform"	"mean"	5	-5	1	1	60	220	7.75824445421509	1
"4609"	45	"uniform"	"mean"	5	-5	1	1	60	220	21.9278121359129	1
"4610"	50	"uniform"	"mean"	5	-5	1	1	60	220	10.1431973618676	1
"4611"	55	"uniform"	"mean"	5	-5	1	1	60	220	10.7437044041591	1
"4612"	60	"uniform"	"mean"	5	-5	1	1	60	220	5.23039393234728	1
"4613"	65	"uniform"	"mean"	5	-5	1	1	60	220	3.2219395644149	1
"4614"	70	"uniform"	"mean"	5	-5	1	1	60	220	2.99079091774616	1
"4615"	75	"uniform"	"mean"	5	-5	1	1	60	220	17.0028061869811	0
"4616"	80	"uniform"	"mean"	5	-5	1	1	60	220	10.3023041777955	1
"4617"	85	"uniform"	"mean"	5	-5	1	1	60	220	16.900577176045	1
"4618"	90	"uniform"	"mean"	5	-5	1	1	60	220	15.3853147099324	0
"4619"	95	"uniform"	"mean"	5	-5	1	1	60	220	6.78034300226434	0
"4620"	100	"uniform"	"mean"	5	-5	1	1	60	220	5.88892632800398	0
"4621"	0	"uniform"	"mean"	5	-5	1	1	60	221	5	1
"4622"	5	"uniform"	"mean"	5	-5	1	1	60	221	74.7786572575481	1
"4623"	10	"uniform"	"mean"	5	-5	1	1	60	221	22.9960802035946	0
"4624"	15	"uniform"	"mean"	5	-5	1	1	60	221	36.0470816688815	0
"4625"	20	"uniform"	"mean"	5	-5	1	1	60	221	15.5431319679939	1
"4626"	25	"uniform"	"mean"	5	-5	1	1	60	221	18.506683104607	0
"4627"	30	"uniform"	"mean"	5	-5	1	1	60	221	30.3178534310887	1
"4628"	35	"uniform"	"mean"	5	-5	1	1	60	221	26.7598488431744	0
"4629"	40	"uniform"	"mean"	5	-5	1	1	60	221	23.5248579873834	0
"4630"	45	"uniform"	"mean"	5	-5	1	1	60	221	5.51492075307942	1
"4631"	50	"uniform"	"mean"	5	-5	1	1	60	221	13.3669909134469	0
"4632"	55	"uniform"	"mean"	5	-5	1	1	60	221	12.1533067771374	0
"4633"	60	"uniform"	"mean"	5	-5	1	1	60	221	10.1477524012467	1
"4634"	65	"uniform"	"mean"	5	-5	1	1	60	221	11.8549098637621	0
"4635"	70	"uniform"	"mean"	5	-5	1	1	60	221	0.545633178789314	1
"4636"	75	"uniform"	"mean"	5	-5	1	1	60	221	15.3783176146324	1
"4637"	80	"uniform"	"mean"	5	-5	1	1	60	221	9.5386223903911	1
"4638"	85	"uniform"	"mean"	5	-5	1	1	60	221	9.08779001327555	1
"4639"	90	"uniform"	"mean"	5	-5	1	1	60	221	12.7833905570497	0
"4640"	95	"uniform"	"mean"	5	-5	1	1	60	221	8.22004431348429	1
"4641"	100	"uniform"	"mean"	5	-5	1	1	60	221	1.7356615429017	1
"4642"	0	"uniform"	"mean"	5	-5	1	1	60	222	5	0
"4643"	5	"uniform"	"mean"	5	-5	1	1	60	222	33.2235474863397	1
