"n.peeks"	"peek.select.strategy"	"update.method"	"good.mean"	"bad.mean"	"n.good"	"n.bad"	"sd"	"sim"	"final.impression.mad"	"final.peek.prefer.best"
"3350"	50	"uniform"	"mean"	5	-5	1	1	10	160	2.59916985273715	1
"3351"	55	"uniform"	"mean"	5	-5	1	1	10	160	1.05730726405884	1
"3352"	60	"uniform"	"mean"	5	-5	1	1	10	160	1.96088485342596	1
"3353"	65	"uniform"	"mean"	5	-5	1	1	10	160	2.01491218454353	1
"3354"	70	"uniform"	"mean"	5	-5	1	1	10	160	0.871286663760876	1
"3355"	75	"uniform"	"mean"	5	-5	1	1	10	160	2.99956224927445	1
"3356"	80	"uniform"	"mean"	5	-5	1	1	10	160	0.897908461931508	1
"3357"	85	"uniform"	"mean"	5	-5	1	1	10	160	1.81783585275779	1
"3358"	90	"uniform"	"mean"	5	-5	1	1	10	160	2.15018636376185	1
"3359"	95	"uniform"	"mean"	5	-5	1	1	10	160	1.6302290074047	1
"3360"	100	"uniform"	"mean"	5	-5	1	1	10	160	1.63029136338635	1
"3361"	0	"uniform"	"mean"	5	-5	1	1	10	161	5	1
"3362"	5	"uniform"	"mean"	5	-5	1	1	10	161	11.7869696101572	1
"3363"	10	"uniform"	"mean"	5	-5	1	1	10	161	1.84742996803563	1
"3364"	15	"uniform"	"mean"	5	-5	1	1	10	161	4.95809410101977	1
"3365"	20	"uniform"	"mean"	5	-5	1	1	10	161	1.74318925513049	1
"3366"	25	"uniform"	"mean"	5	-5	1	1	10	161	6.09984515527667	1
"3367"	30	"uniform"	"mean"	5	-5	1	1	10	161	2.62886513512441	1
"3368"	35	"uniform"	"mean"	5	-5	1	1	10	161	1.30027396229548	1
"3369"	40	"uniform"	"mean"	5	-5	1	1	10	161	0.642350256504939	1
"3370"	45	"uniform"	"mean"	5	-5	1	1	10	161	0.944522004748262	1
"3371"	50	"uniform"	"mean"	5	-5	1	1	10	161	1.22020271664548	1
"3372"	55	"uniform"	"mean"	5	-5	1	1	10	161	0.423646019823284	1
"3373"	60	"uniform"	"mean"	5	-5	1	1	10	161	0.600563704277342	1
"3374"	65	"uniform"	"mean"	5	-5	1	1	10	161	1.55603599280519	1
"3375"	70	"uniform"	"mean"	5	-5	1	1	10	161	1.4884320991025	1
"3376"	75	"uniform"	"mean"	5	-5	1	1	10	161	2.66345574915325	1
"3377"	80	"uniform"	"mean"	5	-5	1	1	10	161	0.853586202416261	1
"3378"	85	"uniform"	"mean"	5	-5	1	1	10	161	2.13095488979299	1
"3379"	90	"uniform"	"mean"	5	-5	1	1	10	161	0.697712186438064	1
"3380"	95	"uniform"	"mean"	5	-5	1	1	10	161	0.533382628670592	1
"3381"	100	"uniform"	"mean"	5	-5	1	1	10	161	1.50471757659866	1
"3382"	0	"uniform"	"mean"	5	-5	1	1	10	162	5	0
"3383"	5	"uniform"	"mean"	5	-5	1	1	10	162	7.40261920715315	0
"3384"	10	"uniform"	"mean"	5	-5	1	1	10	162	6.15636409824506	0
"3385"	15	"uniform"	"mean"	5	-5	1	1	10	162	0.710410522179732	1
"3386"	20	"uniform"	"mean"	5	-5	1	1	10	162	6.46672900894071	0
"3387"	25	"uniform"	"mean"	5	-5	1	1	10	162	4.67264635079314	1
"3388"	30	"uniform"	"mean"	5	-5	1	1	10	162	3.90790605487632	1
"3389"	35	"uniform"	"mean"	5	-5	1	1	10	162	1.6354500354783	1
"3390"	40	"uniform"	"mean"	5	-5	1	1	10	162	3.69791937197672	1
"3391"	45	"uniform"	"mean"	5	-5	1	1	10	162	1.0410003953251	1
"3392"	50	"uniform"	"mean"	5	-5	1	1	10	162	1.85207765818975	1
"3393"	55	"uniform"	"mean"	5	-5	1	1	10	162	0.347314265999678	1
"3394"	60	"uniform"	"mean"	5	-5	1	1	10	162	2.95130832082366	1
"3395"	65	"uniform"	"mean"	5	-5	1	1	10	162	0.535773018596443	1
"3396"	70	"uniform"	"mean"	5	-5	1	1	10	162	3.14673825370841	1
"3397"	75	"uniform"	"mean"	5	-5	1	1	10	162	1.4085565079573	1
"3398"	80	"uniform"	"mean"	5	-5	1	1	10	162	1.40822514748745	1
"3399"	85	"uniform"	"mean"	5	-5	1	1	10	162	2.65501689565631	1
"3400"	90	"uniform"	"mean"	5	-5	1	1	10	162	1.37239880968567	1
"3401"	95	"uniform"	"mean"	5	-5	1	1	10	162	1.27097317384889	1
"3402"	100	"uniform"	"mean"	5	-5	1	1	10	162	0.829651770617388	1
"3403"	0	"uniform"	"mean"	5	-5	1	1	10	163	5	0
"3404"	5	"uniform"	"mean"	5	-5	1	1	10	163	4.8629801933737	1
"3405"	10	"uniform"	"mean"	5	-5	1	1	10	163	1.66411256072284	1
"3406"	15	"uniform"	"mean"	5	-5	1	1	10	163	1.96847803241617	1
"3407"	20	"uniform"	"mean"	5	-5	1	1	10	163	2.9372808574885	1
"3408"	25	"uniform"	"mean"	5	-5	1	1	10	163	3.43621217692143	1
"3409"	30	"uniform"	"mean"	5	-5	1	1	10	163	1.71949577037037	1
"3410"	35	"uniform"	"mean"	5	-5	1	1	10	163	2.70736759364403	1
"3411"	40	"uniform"	"mean"	5	-5	1	1	10	163	3.03041847987713	1
"3412"	45	"uniform"	"mean"	5	-5	1	1	10	163	1.13092742001586	1
"3413"	50	"uniform"	"mean"	5	-5	1	1	10	163	1.48201943695784	1
"3414"	55	"uniform"	"mean"	5	-5	1	1	10	163	1.63475283539141	1
"3415"	60	"uniform"	"mean"	5	-5	1	1	10	163	0.915762113123644	1
"3416"	65	"uniform"	"mean"	5	-5	1	1	10	163	2.25282882106979	1
"3417"	70	"uniform"	"mean"	5	-5	1	1	10	163	1.05430840783394	1
"3418"	75	"uniform"	"mean"	5	-5	1	1	10	163	0.894245395235083	1
"3419"	80	"uniform"	"mean"	5	-5	1	1	10	163	1.82140062416472	1
"3420"	85	"uniform"	"mean"	5	-5	1	1	10	163	1.28111032875638	1
"3421"	90	"uniform"	"mean"	5	-5	1	1	10	163	1.52056524841068	1
"3422"	95	"uniform"	"mean"	5	-5	1	1	10	163	0.968997373640923	1
"3423"	100	"uniform"	"mean"	5	-5	1	1	10	163	1.5315132531154	1
"3424"	0	"uniform"	"mean"	5	-5	1	1	10	164	5	1
"3425"	5	"uniform"	"mean"	5	-5	1	1	10	164	6.39087956985717	1
"3426"	10	"uniform"	"mean"	5	-5	1	1	10	164	2.70318956357799	1
"3427"	15	"uniform"	"mean"	5	-5	1	1	10	164	4.86646302985245	1
"3428"	20	"uniform"	"mean"	5	-5	1	1	10	164	2.9893662367735	1
"3429"	25	"uniform"	"mean"	5	-5	1	1	10	164	2.9643321185839	1
"3430"	30	"uniform"	"mean"	5	-5	1	1	10	164	1.85946847837634	1
"3431"	35	"uniform"	"mean"	5	-5	1	1	10	164	1.07915543978418	1
"3432"	40	"uniform"	"mean"	5	-5	1	1	10	164	2.42950710035714	1
"3433"	45	"uniform"	"mean"	5	-5	1	1	10	164	3.80534945933642	1
"3434"	50	"uniform"	"mean"	5	-5	1	1	10	164	1.64511827997558	1
"3435"	55	"uniform"	"mean"	5	-5	1	1	10	164	1.36712398778359	1
"3436"	60	"uniform"	"mean"	5	-5	1	1	10	164	0.887102598828504	1
"3437"	65	"uniform"	"mean"	5	-5	1	1	10	164	0.638926580635336	1
"3438"	70	"uniform"	"mean"	5	-5	1	1	10	164	2.90049706878585	1
"3439"	75	"uniform"	"mean"	5	-5	1	1	10	164	0.902833571988384	1
"3440"	80	"uniform"	"mean"	5	-5	1	1	10	164	0.912225844784868	1
"3441"	85	"uniform"	"mean"	5	-5	1	1	10	164	2.57092853904787	1
"3442"	90	"uniform"	"mean"	5	-5	1	1	10	164	1.89004701016731	1
"3443"	95	"uniform"	"mean"	5	-5	1	1	10	164	0.833814477238066	1
"3444"	100	"uniform"	"mean"	5	-5	1	1	10	164	0.765694636959712	1
"3445"	0	"uniform"	"mean"	5	-5	1	1	10	165	5	0
"3446"	5	"uniform"	"mean"	5	-5	1	1	10	165	3.07815517647032	1
"3447"	10	"uniform"	"mean"	5	-5	1	1	10	165	4.82782071735887	1
"3448"	15	"uniform"	"mean"	5	-5	1	1	10	165	2.28247737715017	1
"3449"	20	"uniform"	"mean"	5	-5	1	1	10	165	0.0868002643302135	1
"3450"	25	"uniform"	"mean"	5	-5	1	1	10	165	0.253200295402126	1
"3451"	30	"uniform"	"mean"	5	-5	1	1	10	165	1.137097243	1
"3452"	35	"uniform"	"mean"	5	-5	1	1	10	165	4.04041514823693	1
"3453"	40	"uniform"	"mean"	5	-5	1	1	10	165	1.75326858809163	1
"3454"	45	"uniform"	"mean"	5	-5	1	1	10	165	1.62647050455284	1
"3455"	50	"uniform"	"mean"	5	-5	1	1	10	165	2.12411612110623	1
"3456"	55	"uniform"	"mean"	5	-5	1	1	10	165	2.89880701771703	1
"3457"	60	"uniform"	"mean"	5	-5	1	1	10	165	2.1263080657526	1
"3458"	65	"uniform"	"mean"	5	-5	1	1	10	165	0.591136563167612	1
"3459"	70	"uniform"	"mean"	5	-5	1	1	10	165	2.16251424556564	1
"3460"	75	"uniform"	"mean"	5	-5	1	1	10	165	0.308591771987511	1
"3461"	80	"uniform"	"mean"	5	-5	1	1	10	165	2.02469985540611	1
"3462"	85	"uniform"	"mean"	5	-5	1	1	10	165	1.11423468466279	1
"3463"	90	"uniform"	"mean"	5	-5	1	1	10	165	1.31623363747797	1
"3464"	95	"uniform"	"mean"	5	-5	1	1	10	165	0.752447920087334	1
"3465"	100	"uniform"	"mean"	5	-5	1	1	10	165	0.87062613634496	1
"3466"	0	"uniform"	"mean"	5	-5	1	1	10	166	5	0
"3467"	5	"uniform"	"mean"	5	-5	1	1	10	166	0.521136547434939	1
"3468"	10	"uniform"	"mean"	5	-5	1	1	10	166	4.49241057960833	1
"3469"	15	"uniform"	"mean"	5	-5	1	1	10	166	6.05016509746194	1
"3470"	20	"uniform"	"mean"	5	-5	1	1	10	166	3.98051895832246	1
"3471"	25	"uniform"	"mean"	5	-5	1	1	10	166	3.19896419189936	1
"3472"	30	"uniform"	"mean"	5	-5	1	1	10	166	0.697910283145603	1
"3473"	35	"uniform"	"mean"	5	-5	1	1	10	166	4.46201532903973	1
"3474"	40	"uniform"	"mean"	5	-5	1	1	10	166	1.53727964667451	1
"3475"	45	"uniform"	"mean"	5	-5	1	1	10	166	3.40379079283058	1
"3476"	50	"uniform"	"mean"	5	-5	1	1	10	166	1.31643712599871	1
"3477"	55	"uniform"	"mean"	5	-5	1	1	10	166	2.26567337736376	1
"3478"	60	"uniform"	"mean"	5	-5	1	1	10	166	3.95493859089572	1
"3479"	65	"uniform"	"mean"	5	-5	1	1	10	166	0.965409948995907	1
"3480"	70	"uniform"	"mean"	5	-5	1	1	10	166	1.68014965926768	1
"3481"	75	"uniform"	"mean"	5	-5	1	1	10	166	0.871631680193021	1
"3482"	80	"uniform"	"mean"	5	-5	1	1	10	166	1.95819919551926	1
"3483"	85	"uniform"	"mean"	5	-5	1	1	10	166	1.69537760598933	1
"3484"	90	"uniform"	"mean"	5	-5	1	1	10	166	1.47306384390423	1
"3485"	95	"uniform"	"mean"	5	-5	1	1	10	166	1.51388959780075	1
"3486"	100	"uniform"	"mean"	5	-5	1	1	10	166	2.02106797442733	1
"3487"	0	"uniform"	"mean"	5	-5	1	1	10	167	5	0
"3488"	5	"uniform"	"mean"	5	-5	1	1	10	167	5.43054894138558	0
"3489"	10	"uniform"	"mean"	5	-5	1	1	10	167	5.03055905246705	0
"3490"	15	"uniform"	"mean"	5	-5	1	1	10	167	3.54808995999872	1
"3491"	20	"uniform"	"mean"	5	-5	1	1	10	167	5.48857470843488	1
"3492"	25	"uniform"	"mean"	5	-5	1	1	10	167	2.67517589436621	1
"3493"	30	"uniform"	"mean"	5	-5	1	1	10	167	4.7764133708984	1
"3494"	35	"uniform"	"mean"	5	-5	1	1	10	167	4.58229834086954	1
"3495"	40	"uniform"	"mean"	5	-5	1	1	10	167	1.48462431512851	1
"3496"	45	"uniform"	"mean"	5	-5	1	1	10	167	2.07617387196114	1
"3497"	50	"uniform"	"mean"	5	-5	1	1	10	167	2.20818890082217	1
"3498"	55	"uniform"	"mean"	5	-5	1	1	10	167	1.78807601026127	1
"3499"	60	"uniform"	"mean"	5	-5	1	1	10	167	1.76237732504147	1
"3500"	65	"uniform"	"mean"	5	-5	1	1	10	167	0.732523304150495	1
"3501"	70	"uniform"	"mean"	5	-5	1	1	10	167	2.04902411489999	1
"3502"	75	"uniform"	"mean"	5	-5	1	1	10	167	1.2064539640911	1
"3503"	80	"uniform"	"mean"	5	-5	1	1	10	167	1.1318503237896	1
"3504"	85	"uniform"	"mean"	5	-5	1	1	10	167	1.00281402509694	1
"3505"	90	"uniform"	"mean"	5	-5	1	1	10	167	1.92212809970646	1
"3506"	95	"uniform"	"mean"	5	-5	1	1	10	167	1.1036660430294	1
"3507"	100	"uniform"	"mean"	5	-5	1	1	10	167	1.15704551390166	1
"3508"	0	"uniform"	"mean"	5	-5	1	1	10	168	5	1
"3509"	5	"uniform"	"mean"	5	-5	1	1	10	168	5.56978617787344	0
"3510"	10	"uniform"	"mean"	5	-5	1	1	10	168	1.4951931089153	1
"3511"	15	"uniform"	"mean"	5	-5	1	1	10	168	2.46610313587539	1
"3512"	20	"uniform"	"mean"	5	-5	1	1	10	168	2.62001643086409	1
"3513"	25	"uniform"	"mean"	5	-5	1	1	10	168	1.13714740018988	1
"3514"	30	"uniform"	"mean"	5	-5	1	1	10	168	0.439948562447315	1
"3515"	35	"uniform"	"mean"	5	-5	1	1	10	168	3.82202385825764	1
"3516"	40	"uniform"	"mean"	5	-5	1	1	10	168	4.49327617548759	1
"3517"	45	"uniform"	"mean"	5	-5	1	1	10	168	3.94417271026421	1
"3518"	50	"uniform"	"mean"	5	-5	1	1	10	168	2.9091181708997	1
"3519"	55	"uniform"	"mean"	5	-5	1	1	10	168	1.3434405000055	1
"3520"	60	"uniform"	"mean"	5	-5	1	1	10	168	1.00228458920605	1
"3521"	65	"uniform"	"mean"	5	-5	1	1	10	168	2.05186059059033	1
"3522"	70	"uniform"	"mean"	5	-5	1	1	10	168	3.03234108839291	1
"3523"	75	"uniform"	"mean"	5	-5	1	1	10	168	3.83208086346351	1
"3524"	80	"uniform"	"mean"	5	-5	1	1	10	168	0.688474796820184	1
"3525"	85	"uniform"	"mean"	5	-5	1	1	10	168	1.17896175415884	1
"3526"	90	"uniform"	"mean"	5	-5	1	1	10	168	0.723666159888183	1
"3527"	95	"uniform"	"mean"	5	-5	1	1	10	168	0.789800785102015	1
"3528"	100	"uniform"	"mean"	5	-5	1	1	10	168	2.31237392050473	1
"3529"	0	"uniform"	"mean"	5	-5	1	1	10	169	5	0
"3530"	5	"uniform"	"mean"	5	-5	1	1	10	169	2.68244006245782	1
"3531"	10	"uniform"	"mean"	5	-5	1	1	10	169	0.684940404604998	1
"3532"	15	"uniform"	"mean"	5	-5	1	1	10	169	0.477606486202821	1
"3533"	20	"uniform"	"mean"	5	-5	1	1	10	169	2.47021324619312	1
"3534"	25	"uniform"	"mean"	5	-5	1	1	10	169	2.12667454231136	1
"3535"	30	"uniform"	"mean"	5	-5	1	1	10	169	5.84278429950735	1
"3536"	35	"uniform"	"mean"	5	-5	1	1	10	169	2.9519486695867	1
"3537"	40	"uniform"	"mean"	5	-5	1	1	10	169	0.516165695427896	1
"3538"	45	"uniform"	"mean"	5	-5	1	1	10	169	2.02900623329964	1
"3539"	50	"uniform"	"mean"	5	-5	1	1	10	169	2.55632384265572	1
"3540"	55	"uniform"	"mean"	5	-5	1	1	10	169	2.0332685509566	1
"3541"	60	"uniform"	"mean"	5	-5	1	1	10	169	1.29550820261559	1
"3542"	65	"uniform"	"mean"	5	-5	1	1	10	169	2.7547913885999	1
"3543"	70	"uniform"	"mean"	5	-5	1	1	10	169	2.66812501278513	1
"3544"	75	"uniform"	"mean"	5	-5	1	1	10	169	1.31401808485122	1
"3545"	80	"uniform"	"mean"	5	-5	1	1	10	169	3.07915425239982	1
"3546"	85	"uniform"	"mean"	5	-5	1	1	10	169	1.02886551705011	1
"3547"	90	"uniform"	"mean"	5	-5	1	1	10	169	1.55004580368563	1
"3548"	95	"uniform"	"mean"	5	-5	1	1	10	169	1.33314230755164	1
"3549"	100	"uniform"	"mean"	5	-5	1	1	10	169	0.457716311620089	1
"3550"	0	"uniform"	"mean"	5	-5	1	1	10	170	5	1
"3551"	5	"uniform"	"mean"	5	-5	1	1	10	170	14.0776925624973	1
"3552"	10	"uniform"	"mean"	5	-5	1	1	10	170	2.25505298134194	1
"3553"	15	"uniform"	"mean"	5	-5	1	1	10	170	5.15965691392937	0
"3554"	20	"uniform"	"mean"	5	-5	1	1	10	170	2.67582908246819	1
"3555"	25	"uniform"	"mean"	5	-5	1	1	10	170	2.50621003569833	1
"3556"	30	"uniform"	"mean"	5	-5	1	1	10	170	1.93974756336251	1
"3557"	35	"uniform"	"mean"	5	-5	1	1	10	170	0.685399234035172	1
"3558"	40	"uniform"	"mean"	5	-5	1	1	10	170	2.24408848374529	1
"3559"	45	"uniform"	"mean"	5	-5	1	1	10	170	3.38617746197271	1
"3560"	50	"uniform"	"mean"	5	-5	1	1	10	170	0.297806903119438	1
"3561"	55	"uniform"	"mean"	5	-5	1	1	10	170	0.312457868077428	1
"3562"	60	"uniform"	"mean"	5	-5	1	1	10	170	0.845653788797232	1
"3563"	65	"uniform"	"mean"	5	-5	1	1	10	170	1.25644413972556	1
"3564"	70	"uniform"	"mean"	5	-5	1	1	10	170	0.448418501981342	1
"3565"	75	"uniform"	"mean"	5	-5	1	1	10	170	2.25857053291067	1
"3566"	80	"uniform"	"mean"	5	-5	1	1	10	170	2.82975972515713	1
"3567"	85	"uniform"	"mean"	5	-5	1	1	10	170	1.22725560796938	1
"3568"	90	"uniform"	"mean"	5	-5	1	1	10	170	1.27792204549941	1
"3569"	95	"uniform"	"mean"	5	-5	1	1	10	170	0.419846729026298	1
"3570"	100	"uniform"	"mean"	5	-5	1	1	10	170	2.57873135341907	1
"3571"	0	"uniform"	"mean"	5	-5	1	1	10	171	5	0
"3572"	5	"uniform"	"mean"	5	-5	1	1	10	171	4.61805336747329	1
"3573"	10	"uniform"	"mean"	5	-5	1	1	10	171	2.71479504987804	1
"3574"	15	"uniform"	"mean"	5	-5	1	1	10	171	2.10505280428428	1
"3575"	20	"uniform"	"mean"	5	-5	1	1	10	171	4.88488407755482	1
"3576"	25	"uniform"	"mean"	5	-5	1	1	10	171	4.43223531904049	1
"3577"	30	"uniform"	"mean"	5	-5	1	1	10	171	0.68946596849161	1
"3578"	35	"uniform"	"mean"	5	-5	1	1	10	171	2.72969931090055	1
"3579"	40	"uniform"	"mean"	5	-5	1	1	10	171	1.59450010831117	1
"3580"	45	"uniform"	"mean"	5	-5	1	1	10	171	4.98039739294205	1
"3581"	50	"uniform"	"mean"	5	-5	1	1	10	171	1.98605428418581	1
"3582"	55	"uniform"	"mean"	5	-5	1	1	10	171	0.911619082142625	1
"3583"	60	"uniform"	"mean"	5	-5	1	1	10	171	2.30615506576322	1
"3584"	65	"uniform"	"mean"	5	-5	1	1	10	171	1.39961175990606	1
"3585"	70	"uniform"	"mean"	5	-5	1	1	10	171	0.671232901431455	1
"3586"	75	"uniform"	"mean"	5	-5	1	1	10	171	2.04894475290784	1
"3587"	80	"uniform"	"mean"	5	-5	1	1	10	171	3.51165393716759	1
"3588"	85	"uniform"	"mean"	5	-5	1	1	10	171	1.69196639761364	1
"3589"	90	"uniform"	"mean"	5	-5	1	1	10	171	0.702117546451966	1
"3590"	95	"uniform"	"mean"	5	-5	1	1	10	171	0.226559202200765	1
"3591"	100	"uniform"	"mean"	5	-5	1	1	10	171	1.21420684120509	1
"3592"	0	"uniform"	"mean"	5	-5	1	1	10	172	5	0
"3593"	5	"uniform"	"mean"	5	-5	1	1	10	172	10.5900655633361	1
"3594"	10	"uniform"	"mean"	5	-5	1	1	10	172	4.0949090039019	1
"3595"	15	"uniform"	"mean"	5	-5	1	1	10	172	4.67921626831822	1
"3596"	20	"uniform"	"mean"	5	-5	1	1	10	172	2.90998856932742	1
"3597"	25	"uniform"	"mean"	5	-5	1	1	10	172	3.22181271606747	1
"3598"	30	"uniform"	"mean"	5	-5	1	1	10	172	2.68389621804492	1
"3599"	35	"uniform"	"mean"	5	-5	1	1	10	172	1.22869441136921	1
"3600"	40	"uniform"	"mean"	5	-5	1	1	10	172	0.561680889505729	1
"3601"	45	"uniform"	"mean"	5	-5	1	1	10	172	1.74825700405329	1
"3602"	50	"uniform"	"mean"	5	-5	1	1	10	172	0.419240342328008	1
"3603"	55	"uniform"	"mean"	5	-5	1	1	10	172	0.945467526306867	1
"3604"	60	"uniform"	"mean"	5	-5	1	1	10	172	0.915243217441208	1
"3605"	65	"uniform"	"mean"	5	-5	1	1	10	172	1.78488201347796	1
"3606"	70	"uniform"	"mean"	5	-5	1	1	10	172	2.33570222510386	1
"3607"	75	"uniform"	"mean"	5	-5	1	1	10	172	2.74372127891299	1
"3608"	80	"uniform"	"mean"	5	-5	1	1	10	172	2.5027818886977	1
"3609"	85	"uniform"	"mean"	5	-5	1	1	10	172	0.893488354951122	1
"3610"	90	"uniform"	"mean"	5	-5	1	1	10	172	2.49316942553138	1
"3611"	95	"uniform"	"mean"	5	-5	1	1	10	172	1.427624079713	1
"3612"	100	"uniform"	"mean"	5	-5	1	1	10	172	1.35601653602306	1
"3613"	0	"uniform"	"mean"	5	-5	1	1	10	173	5	0
"3614"	5	"uniform"	"mean"	5	-5	1	1	10	173	7.34704802048181	1
"3615"	10	"uniform"	"mean"	5	-5	1	1	10	173	5.1957868678474	1
"3616"	15	"uniform"	"mean"	5	-5	1	1	10	173	2.73654575014901	1
"3617"	20	"uniform"	"mean"	5	-5	1	1	10	173	6.41605514333804	0
"3618"	25	"uniform"	"mean"	5	-5	1	1	10	173	2.03401421527273	1
"3619"	30	"uniform"	"mean"	5	-5	1	1	10	173	2.20581829006814	1
"3620"	35	"uniform"	"mean"	5	-5	1	1	10	173	3.56460419148533	1
"3621"	40	"uniform"	"mean"	5	-5	1	1	10	173	0.906537185380469	1
"3622"	45	"uniform"	"mean"	5	-5	1	1	10	173	1.22981744288471	1
"3623"	50	"uniform"	"mean"	5	-5	1	1	10	173	2.33119995796853	1
"3624"	55	"uniform"	"mean"	5	-5	1	1	10	173	1.12428318861208	1
"3625"	60	"uniform"	"mean"	5	-5	1	1	10	173	6.09375704588789	1
"3626"	65	"uniform"	"mean"	5	-5	1	1	10	173	1.16743160070567	1
"3627"	70	"uniform"	"mean"	5	-5	1	1	10	173	2.59128454038731	1
"3628"	75	"uniform"	"mean"	5	-5	1	1	10	173	2.36570281591078	1
"3629"	80	"uniform"	"mean"	5	-5	1	1	10	173	0.571553361744803	1
"3630"	85	"uniform"	"mean"	5	-5	1	1	10	173	1.95411249624131	1
"3631"	90	"uniform"	"mean"	5	-5	1	1	10	173	1.32888620172084	1
"3632"	95	"uniform"	"mean"	5	-5	1	1	10	173	1.27167073799651	1
"3633"	100	"uniform"	"mean"	5	-5	1	1	10	173	0.545753444105537	1
"3634"	0	"uniform"	"mean"	5	-5	1	1	10	174	5	0
"3635"	5	"uniform"	"mean"	5	-5	1	1	10	174	11.3563838637502	1
"3636"	10	"uniform"	"mean"	5	-5	1	1	10	174	0.296942768453254	1
"3637"	15	"uniform"	"mean"	5	-5	1	1	10	174	3.31159420732793	1
"3638"	20	"uniform"	"mean"	5	-5	1	1	10	174	3.74020589152972	1
"3639"	25	"uniform"	"mean"	5	-5	1	1	10	174	1.68501251224272	1
"3640"	30	"uniform"	"mean"	5	-5	1	1	10	174	2.29198429649186	1
"3641"	35	"uniform"	"mean"	5	-5	1	1	10	174	4.54891567586105	1
"3642"	40	"uniform"	"mean"	5	-5	1	1	10	174	2.70932930048672	1
"3643"	45	"uniform"	"mean"	5	-5	1	1	10	174	0.808388664590921	1
"3644"	50	"uniform"	"mean"	5	-5	1	1	10	174	0.689760422828012	1
"3645"	55	"uniform"	"mean"	5	-5	1	1	10	174	2.66487940798934	1
"3646"	60	"uniform"	"mean"	5	-5	1	1	10	174	0.965740252035826	1
"3647"	65	"uniform"	"mean"	5	-5	1	1	10	174	0.920743823094381	1
"3648"	70	"uniform"	"mean"	5	-5	1	1	10	174	1.35169365719813	1
"3649"	75	"uniform"	"mean"	5	-5	1	1	10	174	1.45229996082423	1
"3650"	80	"uniform"	"mean"	5	-5	1	1	10	174	0.557675225292074	1
"3651"	85	"uniform"	"mean"	5	-5	1	1	10	174	1.12368163512558	1
"3652"	90	"uniform"	"mean"	5	-5	1	1	10	174	3.00622925650236	1
"3653"	95	"uniform"	"mean"	5	-5	1	1	10	174	1.54970115731097	1
"3654"	100	"uniform"	"mean"	5	-5	1	1	10	174	1.91048778022794	1
"3655"	0	"uniform"	"mean"	5	-5	1	1	10	175	5	0
"3656"	5	"uniform"	"mean"	5	-5	1	1	10	175	8.60880150329265	1
"3657"	10	"uniform"	"mean"	5	-5	1	1	10	175	5.84516694901116	1
"3658"	15	"uniform"	"mean"	5	-5	1	1	10	175	4.18420530648408	1
"3659"	20	"uniform"	"mean"	5	-5	1	1	10	175	0.680650372294081	1
"3660"	25	"uniform"	"mean"	5	-5	1	1	10	175	2.89296794663373	1
"3661"	30	"uniform"	"mean"	5	-5	1	1	10	175	2.05482303131679	1
"3662"	35	"uniform"	"mean"	5	-5	1	1	10	175	2.30805772592341	1
"3663"	40	"uniform"	"mean"	5	-5	1	1	10	175	2.97706086263437	1
"3664"	45	"uniform"	"mean"	5	-5	1	1	10	175	3.5454725403165	1
"3665"	50	"uniform"	"mean"	5	-5	1	1	10	175	3.54737834054124	1
"3666"	55	"uniform"	"mean"	5	-5	1	1	10	175	1.36875195963485	1
"3667"	60	"uniform"	"mean"	5	-5	1	1	10	175	1.07525451285753	1
"3668"	65	"uniform"	"mean"	5	-5	1	1	10	175	1.63740185501928	1
"3669"	70	"uniform"	"mean"	5	-5	1	1	10	175	0.752954461848542	1
"3670"	75	"uniform"	"mean"	5	-5	1	1	10	175	1.20134893540887	1
"3671"	80	"uniform"	"mean"	5	-5	1	1	10	175	0.105482907750029	1
"3672"	85	"uniform"	"mean"	5	-5	1	1	10	175	1.66458429260912	1
"3673"	90	"uniform"	"mean"	5	-5	1	1	10	175	0.551959051516033	1
"3674"	95	"uniform"	"mean"	5	-5	1	1	10	175	1.89072544782491	1
"3675"	100	"uniform"	"mean"	5	-5	1	1	10	175	2.01624252084204	1
"3676"	0	"uniform"	"mean"	5	-5	1	1	10	176	5	1
"3677"	5	"uniform"	"mean"	5	-5	1	1	10	176	2.41385939158268	1
"3678"	10	"uniform"	"mean"	5	-5	1	1	10	176	10.0330714941887	1
"3679"	15	"uniform"	"mean"	5	-5	1	1	10	176	3.11347655999688	1
"3680"	20	"uniform"	"mean"	5	-5	1	1	10	176	1.47903748164037	1
"3681"	25	"uniform"	"mean"	5	-5	1	1	10	176	3.29754701266669	1
"3682"	30	"uniform"	"mean"	5	-5	1	1	10	176	0.768164745739733	1
"3683"	35	"uniform"	"mean"	5	-5	1	1	10	176	1.57410400894999	1
"3684"	40	"uniform"	"mean"	5	-5	1	1	10	176	0.109855703144405	1
"3685"	45	"uniform"	"mean"	5	-5	1	1	10	176	2.34000060639072	1
"3686"	50	"uniform"	"mean"	5	-5	1	1	10	176	1.95815870222781	1
"3687"	55	"uniform"	"mean"	5	-5	1	1	10	176	4.79941326336104	1
"3688"	60	"uniform"	"mean"	5	-5	1	1	10	176	1.05612022800042	1
"3689"	65	"uniform"	"mean"	5	-5	1	1	10	176	2.46442383958934	1
"3690"	70	"uniform"	"mean"	5	-5	1	1	10	176	2.82251462916959	1
